"dist","p","n","alpha","is_covered","c_plus_estimate","c_minus_estimate","xi_hat"
"bivt",0.005,1000,"0.1",TRUE,0.00685783471198849,-0.00339679221405627,0.262689354915303
"bivt",0.005,1000,"0.01",TRUE,0.00842677923474749,-0.00378078644229728,0.262689354915303
"bivt",0.005,1000,"0.05",TRUE,0.00831517749017158,-0.00432604633641807,0.263375385069403
"bivt",0.005,1000,"0.1",TRUE,0.00786835840210188,-0.00430230796208223,0.263375385069403
"bivt",0.005,1000,"0.01",TRUE,0.00912264708350366,-0.00443732066023896,0.263375385069403
"bivt",0.005,1000,"0.05",TRUE,0.00522347370612392,-0.00337146840269596,0.310691193052646
"bivt",0.005,1000,"0.1",TRUE,0.00429750867869574,-0.00332040857191178,0.310691193052646
"bivt",0.005,1000,"0.01",TRUE,0.0064122728591812,-0.00359011411368919,0.310691193052646
"bivt",0.005,1000,"0.05",TRUE,0.00638487938453721,-0.0044574405262831,0.277367966605102
"bivt",0.005,1000,"0.1",TRUE,0.00585079084313371,-0.0044431579954391,0.277367966605102
"bivt",0.005,1000,"0.01",TRUE,0.00930453221112288,-0.00453766036547499,0.277367966605102
"bivt",0.005,1000,"0.05",TRUE,0.00683055149255206,-0.00338205625525761,0.311292502089882
"bivt",0.005,1000,"0.1",TRUE,0.00653279824457441,-0.00328941201362731,0.311292502089882
"bivt",0.005,1000,"0.01",TRUE,0.00775566656413219,-0.00366513499890462,0.311292502089882
"bivt",0.005,1000,"0.05",TRUE,0.00588443011669125,-0.00436562761268842,0.269639485749061
"bivt",0.005,1000,"0.1",TRUE,0.0040473381334829,-0.00436062009735628,0.269639485749061
"bivt",0.005,1000,"0.01",TRUE,0.00934631891563609,-0.00444914940875226,0.269639485749061
"bivt",0.005,1000,"0.05",TRUE,0.00590642808754437,-0.00377165999607276,0.266323953663781
"bivt",0.005,1000,"0.1",TRUE,0.0052335322942979,-0.00358010238346923,0.266323953663781
