"dist","p","n","alpha","is_covered","c_plus_estimate","c_minus_estimate","xi_hat"
"bivt",0.005,1000,"0.1",TRUE,0.00651853773369781,-0.00228525315484023,0.288017667835504
"bivt",0.005,1000,"0.01",TRUE,0.00921370745824075,-0.00285743196789472,0.288017667835504
"bivt",0.005,1000,"0.05",FALSE,0.00849103068900843,-0.00229548461636337,0.286250780299325
"bivt",0.005,1000,"0.1",FALSE,0.0073207894207874,-0.00221441218853543,0.286250780299325
"bivt",0.005,1000,"0.01",FALSE,0.010973400863385,-0.00247805054753675,0.286250780299325
"bivt",0.005,1000,"0.05",FALSE,0.00775618760362699,-0.00256232012831412,0.233900033899977
"bivt",0.005,1000,"0.1",FALSE,0.00545540410148148,-0.00242261988460895,0.233900033899977
"bivt",0.005,1000,"0.01",FALSE,0.00955569029323925,-0.00301920912212876,0.233900033899977
"bivt",0.005,1000,"0.05",TRUE,0.00585785352010039,-0.00304678312655401,0.245198215170274
"bivt",0.005,1000,"0.1",FALSE,0.00452913897436506,-0.00294616745753526,0.245198215170274
"bivt",0.005,1000,"0.01",TRUE,0.00726278397261406,-0.00361273047358832,0.245198215170274
"bivt",0.005,1000,"0.05",TRUE,0.00569475780772418,-0.00234270177268076,0.309444969183331
"bivt",0.005,1000,"0.1",TRUE,0.00500835719016822,-0.00219242326275591,0.309444969183331
"bivt",0.005,1000,"0.01",TRUE,0.00721118716218337,-0.00291106088294459,0.309444969183331
"bivt",0.005,1000,"0.05",TRUE,0.00880738047996829,-0.00322599839600125,0.241594026733645
"bivt",0.005,1000,"0.1",TRUE,0.00677367205025365,-0.00302792973595634,0.241594026733645
"bivt",0.005,1000,"0.01",TRUE,0.0128474068869206,-0.00343894658196531,0.241594026733645
"bivt",0.005,1000,"0.05",FALSE,0.00680516123873469,-0.00281639445494246,0.23662596179646
"bivt",0.005,1000,"0.1",FALSE,0.00605422201362788,-0.00257205815802958,0.23662596179646
"bivt",0.005,1000,"0.01",FALSE,0.00805802953500899,-0.00306040015363917,0.23662596179646
"bivt",0.005,1000,"0.05",TRUE,0.00828215301063821,-0.00281297845245523,0.276219925556442
"bivt",0.005,1000,"0.1",TRUE,0.00616780999786704,-0.00277448442569345,0.276219925556442
"bivt",0.005,1000,"0.01",TRUE,0.0104407215558611,-0.00315457435471559,0.276219925556442
"bivt",0.005,1000,"0.05",FALSE,0.00710502747620372,-0.00334293490006809,0.25646029746908
