"dist","p","n","sim_id","theta","expected_r_bootstrapworld","true_r_bootstrapworld","true_bias","boot_bias"
"bivt",0.001,5000,127,1.28228271575094,6.20561928185857,6.21585692398956,-0.733525295803967,-0.0102376421309938
"bivt",0.001,5000,127,1.31433978364471,6.17626505074692,6.17329177414988,-0.725043866080705,0.00297327659704383
"bivt",0.001,5000,127,1.34639685153848,6.16301874521583,6.1783151238678,-0.715033905593905,-0.0152963786519749
"bivt",0.001,5000,127,1.37845391943226,6.21162136225209,6.20703174276438,-0.707749249267593,0.00458961948771464
"bivt",0.001,5000,127,1.41051098732603,6.19097220335464,6.17167875988523,-0.700989028306858,0.0192934434694099
"bivt",0.001,5000,127,1.4425680552198,6.19658222147506,6.15043419694297,-0.69566226193241,0.0461480245320889
"bivt",0.001,5000,127,1.47462512311358,6.20058398144507,6.13651393224642,-0.690703484251576,0.0640700491986541
"bivt",0.001,5000,127,1.50668219100735,6.18930476798006,6.12073349789787,-0.68515612720897,0.0685712700821908
"bivt",0.001,5000,127,1.53873925890112,6.17976323976957,6.1112976802207,-0.683179700961818,0.0684655595488692
"bivt",0.001,5000,127,1.5707963267949,6.20778079838276,6.14905291114025,-0.68067901564064,0.058727887242501
"bivt",0.001,5000,128,0,6.35787205803677,6.39238613591099,-0.67000161318693,-0.0345140778742268
"bivt",0.001,5000,128,0.0320570678937734,6.35470253662525,6.3956721286364,-0.672878120323642,-0.040969592011149
"bivt",0.001,5000,128,0.0641141357875468,6.36451417036751,6.40554701925482,-0.67658750793493,-0.0410328488873066
"bivt",0.001,5000,128,0.0961712036813202,6.38092311842257,6.42206175792765,-0.682422794164531,-0.0411386395050846
"bivt",0.001,5000,128,0.128228271575094,6.37850178700448,6.39329431108185,-0.6885466842099,-0.0147925240773645
"bivt",0.001,5000,128,0.160285339468867,6.40782537496448,6.42313863535088,-0.695219548893806,-0.0153132603864021
"bivt",0.001,5000,128,0.19234240736264,6.41456309759589,6.45703313048067,-0.700665922494313,-0.0424700328847836
"bivt",0.001,5000,128,0.224399475256414,6.45726737873252,6.50095244686765,-0.708909466770529,-0.043685068135126
"bivt",0.001,5000,128,0.256456543150187,6.49997709043492,6.45531168766175,-0.719376564755072,0.0446654027731732
"bivt",0.001,5000,128,0.288513611043961,6.52981552745159,6.4558319844529,-0.729942683002269,0.0739835429986941
"bivt",0.001,5000,128,0.320570678937734,6.58532531782655,6.52121712301405,-0.740049308483407,0.0641081948124995
"bivt",0.001,5000,128,0.352627746831507,6.61637081040871,6.55867236593379,-0.752763797782723,0.057698444474922
"bivt",0.001,5000,128,0.384684814725281,6.67243226144955,6.63322677818266,-0.765257406972434,0.0392054832668878
"bivt",0.001,5000,128,0.416741882619054,6.70223814261661,6.69714520649051,-0.77767882807086,0.00509293612609873
"bivt",0.001,5000,128,0.448798950512828,6.69509582826547,6.65433976054517,-0.791846480065128,0.0407560677202961
"bivt",0.001,5000,128,0.480856018406601,6.74100430730453,6.74136362398448,-0.807075186761566,-0.000359316679952038
"bivt",0.001,5000,128,0.512913086300374,6.79053355720082,6.80512935237526,-0.82005852581757,-0.0145957951744391
"bivt",0.001,5000,128,0.544970154194148,6.83722959694242,6.81545639308323,-0.834487735458383,0.0217732038591931
"bivt",0.001,5000,128,0.577027222087921,6.90609268267972,6.93307476304122,-0.848138165636671,-0.0269820803614964
"bivt",0.001,5000,128,0.609084289981694,6.99061658246569,6.99487766103612,-0.863647118226929,-0.00426107857042979
"bivt",0.001,5000,128,0.641141357875468,7.04587864809005,7.09668475165993,-0.876674810692044,-0.0508061035698866
"bivt",0.001,5000,128,0.673198425769241,7.07321444394178,7.12682920323764,-0.885096714150872,-0.0536147592958587
"bivt",0.001,5000,128,0.705255493663015,7.10500926062982,7.08089021011462,-0.891684071078433,0.0241190505152016
"bivt",0.001,5000,128,0.737312561556788,7.12312647473478,7.15538013332518,-0.896615012823218,-0.0322536585903999
"bivt",0.001,5000,128,0.769369629450562,7.16475984668043,7.13124111153131,-0.900143924898577,0.0335187351491211
"bivt",0.001,5000,128,0.801426697344335,7.22120379918726,7.29279268966036,-0.90112583407157,-0.0715888904731052
"bivt",0.001,5000,128,0.833483765238108,7.26368273888751,7.37198443245201,-0.898182274331091,-0.108301693564494
"bivt",0.001,5000,128,0.865540833131882,7.27625002314238,7.29318564934057,-0.895246285837346,-0.0169356261981868
"bivt",0.001,5000,128,0.897597901025655,7.25957209412098,7.22558127283179,-0.883490980936617,0.033990821289188
"bivt",0.001,5000,128,0.929654968919429,7.26091849036376,7.26590535525347,-0.874750305096976,-0.00498686488971423
"bivt",0.001,5000,128,0.961712036813202,7.18783050494328,7.22012785406704,-0.864717605337687,-0.0322973491237653
"bivt",0.001,5000,128,0.993769104706975,7.0849972597724,7.07383209534847,-0.853294935887283,0.0111651644239226
"bivt",0.001,5000,128,1.02582617260075,7.0115252171054,6.97148584378407,-0.835696256442267,0.0400393733213331
"bivt",0.001,5000,128,1.05788324049452,6.99211109005815,6.98936241298853,-0.821005371292569,0.00274867706961945
"bivt",0.001,5000,128,1.0899403083883,7.00864870372679,7.06741590210294,-0.807383493539109,-0.0587671983761497
"bivt",0.001,5000,128,1.12199737628207,7.01722309228694,6.9879927092389,-0.793458161992892,0.0292303830480449
"bivt",0.001,5000,128,1.15405444417584,7.01766143022149,7.12824689730943,-0.781889140282676,-0.110585467087942
"bivt",0.001,5000,128,1.18611151206962,6.97275740181092,7.06365153145487,-0.768911334959854,-0.0908941296439538
"bivt",0.001,5000,128,1.21816857996339,6.94272778915118,6.97670461650466,-0.756540928649953,-0.0339768273534897
"bivt",0.001,5000,128,1.25022564785716,6.93716457881369,6.94585624803391,-0.744380425888955,-0.00869166922022035
"bivt",0.001,5000,128,1.28228271575094,6.90140046233106,6.88187627494281,-0.733525295803967,0.0195241873882512
"bivt",0.001,5000,128,1.31433978364471,6.85729496549116,6.83804824412399,-0.725043866080705,0.0192467213671703
"bivt",0.001,5000,128,1.34639685153848,6.80678394232653,6.78451079008661,-0.715033905593905,0.0222731522399249
"bivt",0.001,5000,128,1.37845391943226,6.78015021087263,6.74322358223827,-0.707749249267593,0.0369266286343555
"bivt",0.001,5000,128,1.41051098732603,6.74286385606692,6.74030734744479,-0.700989028306858,0.00255650862213042
"bivt",0.001,5000,128,1.4425680552198,6.71153396785387,6.70898933773486,-0.69566226193241,0.00254463011901152
"bivt",0.001,5000,128,1.47462512311358,6.68733378082518,6.68479832603406,-0.690703484251576,0.00253545479112116
"bivt",0.001,5000,128,1.50668219100735,6.67017518082241,6.66760794363097,-0.68515612720897,0.00256723719144247
"bivt",0.001,5000,128,1.53873925890112,6.65989233532642,6.65732905582764,-0.683179700961818,0.00256327949877644
"bivt",0.001,5000,128,1.5707963267949,6.65647059053937,6.65390862801207,-0.68067901564064,0.00256196252729701
"bivt",0.001,5000,129,0,6.20548869095166,6.15980514274813,-0.67000161318693,0.0456835482035292
"bivt",0.001,5000,129,0.0320570678937734,6.20867860943632,6.16297157770037,-0.672878120323642,0.04570703173595
"bivt",0.001,5000,129,0.0641141357875468,6.17507057540424,6.14894693844625,-0.67658750793493,0.0261236369579896
"bivt",0.001,5000,129,0.0961712036813202,6.17241513141003,6.16240061791258,-0.682422794164531,0.0100145134974543
"bivt",0.001,5000,129,0.128228271575094,6.19383086344384,6.18470117182344,-0.6885466842099,0.00912969162039889
"bivt",0.001,5000,129,0.160285339468867,6.22215533769348,6.21357176940551,-0.695219548893806,0.0085835682879738
"bivt",0.001,5000,129,0.19234240736264,6.21420899303135,6.22938870763891,-0.700665922494313,-0.0151797146075641
"bivt",0.001,5000,129,0.224399475256414,6.20957618902327,6.24987576728928,-0.708909466770529,-0.0402995782660174
"bivt",0.001,5000,129,0.256456543150187,6.25829446502725,6.2991943470636,-0.719376564755072,-0.0408998820363458
"bivt",0.001,5000,129,0.288513611043961,6.31461258269078,6.35588052097341,-0.729942683002269,-0.0412679382826324
"bivt",0.001,5000,129,0.320570678937734,6.37856744082116,6.42025334380133,-0.740049308483407,-0.0416859029801708
"bivt",0.001,5000,129,0.352627746831507,6.41783739737928,6.43594647810778,-0.752763797782723,-0.0181090807285011
"bivt",0.001,5000,129,0.384684814725281,6.44404780274193,6.47771025419129,-0.765257406972434,-0.0336624514493558
"bivt",0.001,5000,129,0.416741882619054,6.46015421182752,6.37381500528826,-0.77767882807086,0.0863392065392539
"bivt",0.001,5000,129,0.448798950512828,6.50876834699337,6.44939142952995,-0.791846480065128,0.0593769174634122
"bivt",0.001,5000,129,0.480856018406601,6.5677887463859,6.55391996492106,-0.807075186761566,0.0138687814648373
"bivt",0.001,5000,129,0.512913086300374,6.62318420481584,6.59138229652471,-0.82005852581757,0.0318019082911292
"bivt",0.001,5000,129,0.544970154194148,6.65886570298697,6.68662150347635,-0.834487735458383,-0.0277558004893725
"bivt",0.001,5000,129,0.577027222087921,6.70009310840145,6.65813026832522,-0.848138165636671,0.0419628400762333
"bivt",0.001,5000,129,0.609084289981695,6.76298902694387,6.77456937184865,-0.863647118226929,-0.0115803449047771
"bivt",0.001,5000,129,0.641141357875468,6.81471088798516,6.89155019178641,-0.876674810692044,-0.0768393038012558
"bivt",0.001,5000,129,0.673198425769241,6.83389555932746,6.73917368525751,-0.885096714150872,0.0947218740699514
"bivt",0.001,5000,129,0.705255493663015,6.92831985742495,6.88910049883353,-0.891684071078433,0.0392193585914162
"bivt",0.001,5000,129,0.737312561556788,6.99034593960131,7.06522383274824,-0.896615012823218,-0.0748778931469323
"bivt",0.001,5000,129,0.769369629450562,7.01568050633522,7.02854302002461,-0.900143924898577,-0.0128625136893996
"bivt",0.001,5000,129,0.801426697344335,7.00224234122576,7.03747407350571,-0.90112583407157,-0.0352317322799465
"bivt",0.001,5000,129,0.833483765238108,6.94630961937406,6.90672159538428,-0.898182274331091,0.0395880239897748
"bivt",0.001,5000,129,0.865540833131881,6.86885715873179,6.79579882709011,-0.895246285837346,0.073058331641672
"bivt",0.001,5000,129,0.897597901025655,6.82172242965401,6.77395062390889,-0.883490980936617,0.0477718057451284
"bivt",0.001,5000,129,0.929654968919429,6.76556957462205,6.83222184871834,-0.874750305096976,-0.0666522740962963
"bivt",0.001,5000,129,0.961712036813202,6.68213906414445,6.6759581618345,-0.864717605337687,0.00618090230994639
"bivt",0.001,5000,129,0.993769104706975,6.61382878513691,6.64592636239276,-0.853294935887283,-0.0320975772558478
"bivt",0.001,5000,129,1.02582617260075,6.58911162551321,6.652748725078,-0.835696256442267,-0.0636370995647866
"bivt",0.001,5000,129,1.05788324049452,6.52654289400226,6.55856757019934,-0.821005371292569,-0.0320246761970786
"bivt",0.001,5000,129,1.0899403083883,6.46583953969416,6.4998332768025,-0.807383493539109,-0.0339937371083439
"bivt",0.001,5000,129,1.12199737628207,6.42076850124695,6.454177205647,-0.793458161992892,-0.0334087044000571
"bivt",0.001,5000,129,1.15405444417584,6.36146911099926,6.37681958627676,-0.781889140282676,-0.0153504752775007
"bivt",0.001,5000,129,1.18611151206962,6.2915142003552,6.29617184490913,-0.768911334959854,-0.00465764455393014
"bivt",0.001,5000,129,1.21816857996339,6.23157587514283,6.22089140919632,-0.756540928649953,0.010684465946512
"bivt",0.001,5000,129,1.25022564785716,6.19911468512733,6.23233689336973,-0.744380425888955,-0.0332222082424014
"bivt",0.001,5000,129,1.28228271575094,6.17652330667514,6.1892556824624,-0.733525295803967,-0.0127323757872597
"bivt",0.001,5000,129,1.31433978364471,6.13365105288174,6.13803474270541,-0.725043866080705,-0.00438368982366732
"bivt",0.001,5000,129,1.34639685153848,6.12096933262802,6.10317999678537,-0.715033905593905,0.0177893358426449
"bivt",0.001,5000,129,1.37845391943226,6.08459815015602,6.06194796264327,-0.707749249267593,0.0226501875127525
"bivt",0.001,5000,129,1.41051098732603,6.06446485605814,6.02798381628426,-0.700989028306858,0.036481039773876
"bivt",0.001,5000,129,1.4425680552198,6.03628706542378,5.99997553031771,-0.69566226193241,0.0363115351060657
"bivt",0.001,5000,129,1.47462512311358,6.01452165730072,5.97834105290961,-0.690703484251576,0.0361806043911095
"bivt",0.001,5000,129,1.50668219100735,6.01601822857536,5.98335542067383,-0.68515612720897,0.0326628079015334
"bivt",0.001,5000,129,1.53873925890112,6.00674384158124,5.97413138717088,-0.683179700961818,0.0326124544103559
"bivt",0.001,5000,129,1.5707963267949,6.00365767390882,5.97106197524919,-0.68067901564064,0.032595698659625
"bivt",0.001,5000,130,0,6.37981819935295,6.45153571248896,-0.67000161318693,-0.0717175131360088
"bivt",0.001,5000,130,0.0320570678937734,6.38309773155685,6.45485211093051,-0.672878120323642,-0.0717543793736599
"bivt",0.001,5000,130,0.0641141357875468,6.39295320735955,6.46481837519038,-0.67658750793493,-0.0718651678308317
"bivt",0.001,5000,130,0.0961712036813202,6.40874509012151,6.48148592687842,-0.682422794164531,-0.0727408367569131
"bivt",0.001,5000,130,0.128228271575094,6.43193711774915,6.5049411897373,-0.6885466842099,-0.073004071988148
"bivt",0.001,5000,130,0.160285339468867,6.46196182921714,6.53530668908261,-0.695219548893806,-0.0733448598654709
"bivt",0.001,5000,130,0.19234240736264,6.49007323551278,6.57274262741933,-0.700665922494313,-0.0826693919065526
"bivt",0.001,5000,130,0.224399475256414,6.51136222962408,6.53225511223802,-0.708909466770529,-0.0208928826139472
"bivt",0.001,5000,130,0.256456543150187,6.54039937091833,6.58301032023104,-0.719376564755072,-0.0426109493127118
"bivt",0.001,5000,130,0.288513611043961,6.5250327872823,6.55947843584588,-0.729942683002269,-0.0344456485635805
"bivt",0.001,5000,130,0.320570678937734,6.51675549921049,6.56394006519898,-0.740049308483407,-0.047184565988486
"bivt",0.001,5000,130,0.352627746831507,6.55519362322311,6.5277846935928,-0.752763797782723,0.0274089296303082
"bivt",0.001,5000,130,0.384684814725281,6.6056850413526,6.57385844559786,-0.765257406972434,0.0318265957547377
"bivt",0.001,5000,130,0.416741882619054,6.6682749688785,6.66375266512474,-0.77767882807086,0.00452230375375962
"bivt",0.001,5000,130,0.448798950512828,6.70666028541797,6.6746179575896,-0.791846480065128,0.0320423278283668
"bivt",0.001,5000,130,0.480856018406601,6.70433343555207,6.7438359826985,-0.807075186761566,-0.0395025471464345
"bivt",0.001,5000,130,0.512913086300374,6.75498840005553,6.86210484895899,-0.82005852581757,-0.107116448903462
"bivt",0.001,5000,130,0.544970154194148,6.83401839785831,6.93820380540597,-0.834487735458383,-0.104185407547661
"bivt",0.001,5000,130,0.577027222087921,6.90406325295712,6.93954750622476,-0.848138165636671,-0.0354842532676427
"bivt",0.001,5000,130,0.609084289981695,6.93512447539977,6.99739853074449,-0.863647118226929,-0.0622740553447212
"bivt",0.001,5000,130,0.641141357875468,6.94930621436187,7.0439863922991,-0.876674810692044,-0.0946801779372368
"bivt",0.001,5000,130,0.673198425769241,6.94013260262558,6.93066568938453,-0.885096714150872,0.00946691324104254
"bivt",0.001,5000,130,0.705255493663015,6.93877862670777,6.9087313806632,-0.891684071078433,0.0300472460445755
"bivt",0.001,5000,130,0.737312561556788,6.94956713380792,6.83996574529731,-0.896615012823218,0.109601388510606
"bivt",0.001,5000,130,0.769369629450562,6.9959394124468,7.00822177359833,-0.900143924898577,-0.0122823611515281
"bivt",0.001,5000,130,0.801426697344335,7.01958744269601,7.08558192547924,-0.90112583407157,-0.0659944827832302
"bivt",0.001,5000,130,0.833483765238108,6.99318438062013,7.09708432969443,-0.898182274331091,-0.103899949074298
"bivt",0.001,5000,130,0.865540833131882,6.92678802879244,6.9038511286179,-0.895246285837346,0.0229369001745363
"bivt",0.001,5000,130,0.897597901025655,6.86771744363045,6.92094723592082,-0.883490980936617,-0.0532297922903755
"bivt",0.001,5000,130,0.929654968919429,6.83289554618125,6.75183736574236,-0.874750305096976,0.0810581804388857
"bivt",0.001,5000,130,0.961712036813202,6.83956582699181,6.86425600869941,-0.864717605337687,-0.0246901817076006
"bivt",0.001,5000,130,0.993769104706975,6.88050655382119,6.83348741999933,-0.853294935887283,0.0470191338218653
"bivt",0.001,5000,130,1.02582617260075,6.92364154115371,6.95242411810588,-0.835696256442267,-0.0287825769521728
"bivt",0.001,5000,130,1.05788324049452,6.89760798317377,6.91078707317572,-0.821005371292569,-0.0131790900019553
"bivt",0.001,5000,130,1.0899403083883,6.85379019985016,6.87239683198859,-0.807383493539109,-0.0186066321384226
"bivt",0.001,5000,130,1.12199737628207,6.83035205513861,6.78569957174421,-0.793458161992892,0.0446524833944011
"bivt",0.001,5000,130,1.15405444417584,6.84342710276377,6.81935442582713,-0.781889140282676,0.024072676936636
"bivt",0.001,5000,130,1.18611151206962,6.79577276586285,6.72736113396994,-0.768911334959854,0.0684116318929071
"bivt",0.001,5000,130,1.21816857996339,6.75516469902376,6.79845678225445,-0.756540928649953,-0.04329208323069
"bivt",0.001,5000,130,1.25022564785716,6.69805373285208,6.79225264065034,-0.744380425888955,-0.0941989077982628
"bivt",0.001,5000,130,1.28228271575094,6.64829336492637,6.72414995802627,-0.733525295803967,-0.0758565930999078
"bivt",0.001,5000,130,1.31433978364471,6.61233821914435,6.68243137198193,-0.725043866080705,-0.0700931528375808
"bivt",0.001,5000,130,1.34639685153848,6.60178241824099,6.63386421119204,-0.715033905593905,-0.0320817929510504
"bivt",0.001,5000,130,1.37845391943226,6.56897401412286,6.5890469657898,-0.707749249267593,-0.0200729516669451
"bivt",0.001,5000,130,1.41051098732603,6.55707402537652,6.57009126961994,-0.700989028306858,-0.0130172442434207
"bivt",0.001,5000,130,1.4425680552198,6.53440075713664,6.53956414799617,-0.69566226193241,-0.0051633908595301
"bivt",0.001,5000,130,1.47462512311358,6.51083927012033,6.51598404302678,-0.690703484251576,-0.00514477290644955
"bivt",0.001,5000,130,1.50668219100735,6.49409623445049,6.49922777724747,-0.68515612720897,-0.00513154279698025
"bivt",0.001,5000,130,1.53873925890112,6.48408483498876,6.48920846691979,-0.683179700961818,-0.00512363193102772
"bivt",0.001,5000,130,1.5707963267949,6.48075341724718,6.48587441673912,-0.68067901564064,-0.00512099949194855
"bivt",0.001,5000,131,0,6.60913500902823,6.68685024256546,-0.67000161318693,-0.0777152335372353
"bivt",0.001,5000,131,0.0320570678937734,6.58250309838743,6.59697132726273,-0.672878120323642,-0.0144682288753053
"bivt",0.001,5000,131,0.0641141357875468,6.59266645523008,6.60715702298936,-0.67658750793493,-0.0144905677592755
"bivt",0.001,5000,131,0.0961712036813202,6.60966362398679,6.62419155123137,-0.682422794164531,-0.0145279272445844
"bivt",0.001,5000,131,0.128228271575094,6.63358273751389,6.64816323855964,-0.6885466842099,-0.0145805010457405
"bivt",0.001,5000,131,0.160285339468867,6.66454184396334,6.67919730798159,-0.695219548893806,-0.0146554640182472
"bivt",0.001,5000,131,0.19234240736264,6.70270745849015,6.71745748924868,-0.700665922494313,-0.0147500307585311
"bivt",0.001,5000,131,0.224399475256414,6.74829779751584,6.76314815473306,-0.708909466770529,-0.0148503572172185
"bivt",0.001,5000,131,0.256456543150187,6.78961729807031,6.81651703344589,-0.719376564755072,-0.0268997353755793
"bivt",0.001,5000,131,0.288513611043961,6.76212481984729,6.71031052690939,-0.729942683002269,0.0518142929378973
"bivt",0.001,5000,131,0.320570678937734,6.77441029028417,6.75322421345464,-0.740049308483407,0.0211860768295349
"bivt",0.001,5000,131,0.352627746831507,6.83922775485144,6.82941066533925,-0.752763797782723,0.00981708951219318
"bivt",0.001,5000,131,0.384684814725281,6.89961744029598,6.89714308179659,-0.765257406972434,0.00247435849939226
"bivt",0.001,5000,131,0.416741882619054,6.95560273406547,6.96102989633307,-0.77767882807086,-0.00542716226759943
"bivt",0.001,5000,131,0.448798950512828,7.04267550328476,7.06489850333742,-0.791846480065128,-0.0222230000526604
"bivt",0.001,5000,131,0.480856018406601,7.10558529117054,7.15610830607046,-0.807075186761566,-0.0505230148999187
"bivt",0.001,5000,131,0.512913086300374,7.15944305103599,7.2720797684328,-0.82005852581757,-0.11263671739681
"bivt",0.001,5000,131,0.544970154194148,7.18468739420906,7.1678913138768,-0.834487735458383,0.0167960803322567
"bivt",0.001,5000,131,0.577027222087921,7.19049067511571,7.1088166437391,-0.848138165636671,0.0816740313766058
"bivt",0.001,5000,131,0.609084289981695,7.25383745147494,7.15315166744029,-0.863647118226929,0.100685784034653
"bivt",0.001,5000,131,0.641141357875468,7.28216044766777,7.24599133766509,-0.876674810692044,0.03616911000268
"bivt",0.001,5000,131,0.673198425769241,7.30204651388786,7.26623405327971,-0.885096714150872,0.0358124606081409
"bivt",0.001,5000,131,0.705255493663015,7.26890426833573,7.23218702758702,-0.891684071078433,0.0367172407487111
"bivt",0.001,5000,131,0.737312561556788,7.28537880675037,7.22103302067461,-0.896615012823218,0.0643457860757639
"bivt",0.001,5000,131,0.769369629450562,7.36795653900638,7.41131396406411,-0.900143924898577,-0.0433574250577244
"bivt",0.001,5000,131,0.801426697344335,7.39781910887841,7.38759099428494,-0.90112583407157,0.0102281145934766
"bivt",0.001,5000,131,0.833483765238108,7.36866716545048,7.37358193627951,-0.898182274331091,-0.00491477082902581
"bivt",0.001,5000,131,0.865540833131882,7.32561161083834,7.32794185116237,-0.895246285837346,-0.00233024032403151
"bivt",0.001,5000,131,0.897597901025655,7.27260155545817,7.30613364794491,-0.883490980936617,-0.0335320924867366
"bivt",0.001,5000,131,0.929654968919429,7.23493683387877,7.25303513878937,-0.874750305096976,-0.0180983049106027
"bivt",0.001,5000,131,0.961712036813202,7.21063861314436,7.28683935110133,-0.864717605337687,-0.0762007379569747
"bivt",0.001,5000,131,0.993769104706975,7.13535263161843,7.16581459984249,-0.853294935887283,-0.0304619682240599
"bivt",0.001,5000,131,1.02582617260075,7.03327220530875,7.03325118173665,-0.835696256442267,2.10235721045393e-05
"bivt",0.001,5000,131,1.05788324049452,6.99416678782031,6.95789830743987,-0.821005371292569,0.0362684803804427
"bivt",0.001,5000,131,1.0899403083883,7.00442310849234,7.06182137141728,-0.807383493539109,-0.0573982629249432
"bivt",0.001,5000,131,1.12199737628207,6.9131622663334,6.94919231138927,-0.793458161992892,-0.0360300450558722
"bivt",0.001,5000,131,1.15405444417584,6.81186884231631,6.84702482450346,-0.781889140282676,-0.0351559821871428
"bivt",0.001,5000,131,1.18611151206962,6.72066820466654,6.75465825815395,-0.768911334959854,-0.033990053487412
"bivt",0.001,5000,131,1.21816857996339,6.65444721499127,6.68639816973403,-0.756540928649953,-0.0319509547427588
"bivt",0.001,5000,131,1.25022564785716,6.61484419787952,6.65444760885699,-0.744380425888955,-0.0396034109774677
"bivt",0.001,5000,131,1.28228271575094,6.55320278688177,6.58772663166125,-0.733525295803967,-0.0345238447794829
"bivt",0.001,5000,131,1.31433978364471,6.50481648852149,6.53203329313116,-0.725043866080705,-0.027216804609675
"bivt",0.001,5000,131,1.34639685153848,6.46849185863564,6.48515251240732,-0.715033905593905,-0.0166606537716865
"bivt",0.001,5000,131,1.37845391943226,6.42810001169821,6.44133993765954,-0.707749249267593,-0.0132399259613267
"bivt",0.001,5000,131,1.41051098732603,6.39148790480446,6.40465242098939,-0.700989028306858,-0.0131645161849256
"bivt",0.001,5000,131,1.4425680552198,6.36736807059173,6.37489399064343,-0.69566226193241,-0.00752592005169728
"bivt",0.001,5000,131,1.47462512311358,6.36544124855267,6.35382343620779,-0.690703484251576,0.0116178123448822
"bivt",0.001,5000,131,1.50668219100735,6.34907211310682,6.33748417670242,-0.68515612720897,0.0115879364044051
"bivt",0.001,5000,131,1.53873925890112,6.3392842850795,6.32771421281756,-0.683179700961818,0.0115700722619447
"bivt",0.001,5000,131,1.5707963267949,6.35578401049915,6.33276568069982,-0.68067901564064,0.0230183297993314
"bivt",0.001,5000,132,0,6.39284972666794,6.43184376745805,-0.67000161318693,-0.0389940407901062
"bivt",0.001,5000,132,0.0320570678937734,6.3961359577012,6.43515004329644,-0.672878120323642,-0.0390140855952303
"bivt",0.001,5000,132,0.0641141357875468,6.39482730401892,6.44508588764751,-0.67658750793493,-0.0502585836285947
"bivt",0.001,5000,132,0.0961712036813202,6.3670353437221,6.35242075744592,-0.682422794164531,0.0146145862761822
"bivt",0.001,5000,132,0.128228271575094,6.36105064496496,6.28983459958966,-0.6885466842099,0.071216045375305
"bivt",0.001,5000,132,0.160285339468867,6.35906528270773,6.3191222142603,-0.695219548893806,0.0399430684474282
"bivt",0.001,5000,132,0.19234240736264,6.38274108859534,6.3553197916365,-0.700665922494313,0.0274212969588437
"bivt",0.001,5000,132,0.224399475256414,6.39899694659697,6.3958149935415,-0.708909466770529,0.00318195305546887
"bivt",0.001,5000,132,0.256456543150187,6.42190299839717,6.43855398400833,-0.719376564755072,-0.0166509856111654
"bivt",0.001,5000,132,0.288513611043961,6.4366787849838,6.41805619006137,-0.729942683002269,0.0186225949224248
"bivt",0.001,5000,132,0.320570678937734,6.42305333631851,6.39597599644853,-0.740049308483407,0.0270773398699777
"bivt",0.001,5000,132,0.352627746831507,6.45100025765617,6.35892057715786,-0.752763797782723,0.0920796804983075
"bivt",0.001,5000,132,0.384684814725281,6.5028472229359,6.42273273314483,-0.765257406972434,0.0801144897910691
"bivt",0.001,5000,132,0.416741882619054,6.52265060954261,6.48735177049526,-0.77767882807086,0.0352988390473508
"bivt",0.001,5000,132,0.448798950512828,6.57613687898612,6.576829824511,-0.791846480065128,-0.000692945524873423
"bivt",0.001,5000,132,0.480856018406601,6.6801330559661,6.68342381815898,-0.807075186761566,-0.00329076219287572
"bivt",0.001,5000,132,0.512913086300374,6.79321290501062,6.80063321645097,-0.82005852581757,-0.00742031144035504
"bivt",0.001,5000,132,0.544970154194148,6.87573597062813,6.90166778462621,-0.834487735458383,-0.0259318139980724
"bivt",0.001,5000,132,0.577027222087921,6.9015940527146,6.94533906646595,-0.848138165636671,-0.0437450137513506
"bivt",0.001,5000,132,0.609084289981694,6.93366671013977,6.94118394907756,-0.863647118226929,-0.00751723893778511
"bivt",0.001,5000,132,0.641141357875468,7.00355020118381,7.06459990344858,-0.876674810692044,-0.0610497022647669
"bivt",0.001,5000,132,0.673198425769241,7.06299817833024,7.10920333680511,-0.885096714150872,-0.0462051584748675
"bivt",0.001,5000,132,0.705255493663015,7.13082700716908,7.18395620858235,-0.891684071078433,-0.0531292014132791
"bivt",0.001,5000,132,0.737312561556788,7.17735343887669,7.26243170338201,-0.896615012823218,-0.0850782645053263
"bivt",0.001,5000,132,0.769369629450562,7.2003295897051,7.28629754680543,-0.900143924898577,-0.0859679571003289
"bivt",0.001,5000,132,0.801426697344335,7.17573874800029,7.19802740885894,-0.90112583407157,-0.0222886608586492
"bivt",0.001,5000,132,0.833483765238108,7.11252466661165,7.11030263100099,-0.898182274331091,0.0022220356106617
"bivt",0.001,5000,132,0.865540833131882,7.07234996365181,7.15417856586968,-0.895246285837346,-0.0818286022178683
"bivt",0.001,5000,132,0.897597901025655,7.01641142983839,7.02958953835915,-0.883490980936617,-0.0131781085207585
"bivt",0.001,5000,132,0.929654968919429,6.96032532045251,6.90815009101634,-0.874750305096976,0.0521752294361715
"bivt",0.001,5000,132,0.961712036813202,6.91895239278194,6.83581949433282,-0.864717605337687,0.0831328984491169
"bivt",0.001,5000,132,0.993769104706975,6.91551847507958,6.95681545880149,-0.853294935887283,-0.0412969837219066
"bivt",0.001,5000,132,1.02582617260075,6.86880007170836,6.86113208016615,-0.835696256442267,0.00766799154220532
"bivt",0.001,5000,132,1.05788324049452,6.82405753898555,6.76443153316265,-0.821005371292569,0.0596260058229019
"bivt",0.001,5000,132,1.0899403083883,6.80287295355128,6.74788324169305,-0.807383493539109,0.0549897118582283
"bivt",0.001,5000,132,1.12199737628207,6.79614913970361,6.82975390598076,-0.793458161992892,-0.0336047662771488
"bivt",0.001,5000,132,1.15405444417584,6.75554180384401,6.74428841271311,-0.781889140282676,0.0112533911308974
