"dist","p","n","sim_id","theta","true_bias","somrv_bias_est","in_sample_bias_est","xi_hat_ch","xi_hat_hill","beta_hat","rho_hat"
"bivt",0.005,1000,1,1.37845391943226,-0.419677026622041,-0.798232023686427,-0.505874257450941,0.197198425605783,0.204276322376816,0.785941312361551,-0.739296091343551
"bivt",0.005,1000,1,1.41051098732603,-0.414309264380952,-0.780667457123123,-0.494742829740707,0.197198425605783,0.204276322376816,0.785941312361551,-0.739296091343551
"bivt",0.005,1000,1,1.4425680552198,-0.409621912385123,-0.777040181727192,-0.492444067985932,0.197198425605783,0.204276322376816,0.785941312361551,-0.739296091343551
"bivt",0.005,1000,1,1.47462512311358,-0.404975752415974,-0.74391514940977,-0.471451298177944,0.197198425605783,0.204276322376816,0.785941312361551,-0.739296091343551
"bivt",0.005,1000,1,1.50668219100735,-0.400532851997154,-0.695110494623914,-0.440521671493807,0.197198425605783,0.204276322376816,0.785941312361551,-0.739296091343551
"bivt",0.005,1000,1,1.53873925890112,-0.397691958660054,-0.694038901506029,-0.439842556453676,0.197198425605783,0.204276322376816,0.785941312361551,-0.739296091343551
"bivt",0.005,1000,1,1.5707963267949,-0.393962545249856,-0.661981563391022,-0.419526430773966,0.197198425605783,0.204276322376816,0.785941312361551,-0.739296091343551
"bivt",0.005,1000,2,0,-0.388307422191491,0.0286328203985054,0.0177058485727657,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.0320570678937734,-0.390601394638091,-0.0269261637470858,-0.0166504930815785,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.0641141357875468,-0.394490391037914,-0.0269677376296157,-0.0166762013722188,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.0961712036813202,-0.399507699151223,-0.0270372656712052,-0.0167191958435566,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.128228271575094,-0.404350715029974,-0.0271351083851229,-0.0167796994283402,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.160285339468867,-0.409937717233353,0.114760094971487,0.0709648869891777,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.19234240736264,-0.415177886489579,0.102153314113617,0.0631691564340717,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.224399475256414,-0.421363652291059,0.129947936927588,0.0803566837482514,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.256456543150187,-0.428383007223954,0.0791924740162161,0.0489707242778987,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.288513611043961,-0.436932349090396,0.0608583107035495,0.0376333179447323,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.320570678937734,-0.443805003856769,0.0611381472920419,0.0378063621713229,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.352627746831507,-0.451189700719564,0.0240396555266002,0.0148655457119289,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.384684814725281,-0.460010889690445,0.00334793389064448,0.00207028192383296,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.416741882619054,-0.470348150237043,0.00126459728537998,0.000781996594426904,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.448798950512828,-0.479738748570786,-0.00277823626865266,-0.00171799459457711,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.480856018406601,-0.490537585370262,0.0123273817028502,0.00762295682687064,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.512913086300374,-0.50503263945185,-0.051051354755829,-0.0315689318816958,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.544970154194148,-0.517408260905157,-0.153155525003656,-0.0947076989292577,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.577027222087921,-0.526999726885276,-0.103755524488054,-0.0641599248556477,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.609084289981695,-0.535202126656877,-0.028171330440238,-0.0174204742643598,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.641141357875468,-0.544953082450482,-0.126730138214931,-0.0783668742935419,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.673198425769241,-0.553207217267621,-0.146813901035974,-0.0907861909494483,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.705255493663015,-0.561543420583979,-0.285002205905662,-0.176238520356634,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.737312561556788,-0.566543695625072,-0.458537032697443,-0.283548290142246,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.769369629450562,-0.571179115597079,-0.401140437587996,-0.248055613994518,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.801426697344335,-0.574322967634718,-0.551909319922578,-0.341287470407817,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.833483765238108,-0.572297612285034,-0.590095451812253,-0.364900857402468,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.865540833131882,-0.568958059498916,-0.488452873221394,-0.302047527551347,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.897597901025655,-0.562829609450656,-0.350677606657413,-0.216850611114095,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.929654968919429,-0.554341209743792,-0.174745337645884,-0.108058320629718,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.961712036813202,-0.545990375059699,-0.0877681616508477,-0.0542737235826425,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,0.993769104706975,-0.534652354894845,-0.19721158810643,-0.121950910431071,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,1.02582617260075,-0.523973623752437,-0.139637229367874,-0.0863483095237512,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,1.05788324049452,-0.512230903300586,-0.0879417873604428,-0.0543810895521712,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,1.0899403083883,-0.502625974767604,-0.0576864356176533,-0.0356719065580449,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,1.12199737628207,-0.4892612408082,-0.0246928187366093,-0.0152694461565503,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,1.15405444417584,-0.477957826643133,0.0116842968845844,0.00722528861769023,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,1.18611151206962,-0.469307865740372,0.0218589347251733,0.0135170403341087,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
"bivt",0.005,1000,2,1.21816857996339,-0.458501883795089,0.0453551962112739,0.028046564219947,0.232612891336383,0.251274963790698,1.87603636551041,-0.765899096757808
