"dist","p","n","sim_id","theta","true_bias","somrv_bias_est","in_sample_bias_est","xi_hat"
"bivt",0.005,1000,422,0.865540833131882,-0.410238332430599,-0.526536330676707,-0.313427436448511,0.287570698831131
"bivt",0.005,1000,422,0.897597901025655,-0.404547793916553,-0.38129236051325,-0.226969118995982,0.287570698831131
"bivt",0.005,1000,422,0.929654968919429,-0.39662563676669,-0.5503434090743,-0.327598902151355,0.287570698831131
"bivt",0.005,1000,422,0.961712036813202,-0.388948229580373,-0.789654498817855,-0.470051866936563,0.287570698831131
"bivt",0.005,1000,422,0.993769104706975,-0.378328807905897,-0.693475661308402,-0.412800192693225,0.287570698831131
"bivt",0.005,1000,422,1.02582617260075,-0.368452457685829,-0.638651569227121,-0.380165455761456,0.287570698831131
"bivt",0.005,1000,422,1.05788324049452,-0.357549436195301,-0.576790404463949,-0.343341811963656,0.287570698831131
"bivt",0.005,1000,422,1.0899403083883,-0.348864654056245,-0.595578363006661,-0.354525582843388,0.287570698831131
"bivt",0.005,1000,422,1.12199737628207,-0.336287440600686,-0.521361418884846,-0.310347004496768,0.287570698831131
"bivt",0.005,1000,422,1.15405444417584,-0.325837266668406,-0.474273945008896,-0.282317587786229,0.287570698831131
"bivt",0.005,1000,422,1.18611151206962,-0.318041585076581,-0.442899913967813,-0.263641797442143,0.287570698831131
"bivt",0.005,1000,422,1.21816857996339,-0.30796146298663,-0.350485433088976,-0.208630904280512,0.287570698831131
"bivt",0.005,1000,422,1.25022564785716,-0.300166388649107,-0.262216363710308,-0.156087619950074,0.287570698831131
"bivt",0.005,1000,422,1.28228271575094,-0.291749347885975,-0.312308448142001,-0.185905569244493,0.287570698831131
"bivt",0.005,1000,422,1.31433978364471,-0.284907021069568,-0.269333594672737,-0.160324242050393,0.287570698831131
"bivt",0.005,1000,422,1.34639685153848,-0.278064046096589,-0.255579278456423,-0.152136810679341,0.287570698831131
"bivt",0.005,1000,422,1.37845391943226,-0.271991328714662,-0.253852628817894,-0.151109000558141,0.287570698831131
"bivt",0.005,1000,422,1.41051098732603,-0.266929058666658,-0.444558009791927,-0.264628800034861,0.287570698831131
"bivt",0.005,1000,422,1.4425680552198,-0.262463653450554,-0.442492425635357,-0.263399234838229,0.287570698831131
"bivt",0.005,1000,422,1.47462512311358,-0.257915455751441,-0.399345070213445,-0.237715223666498,0.287570698831131
"bivt",0.005,1000,422,1.50668219100735,-0.253443508667254,-0.397669867186435,-0.23671803779404,0.287570698831131
"bivt",0.005,1000,422,1.53873925890112,-0.250489387924802,-0.397056813152345,-0.23635310959609,0.287570698831131
"bivt",0.005,1000,422,1.5707963267949,-0.246487115786807,-0.396852811794341,-0.236231675197462,0.287570698831131
"bivt",0.005,1000,423,0,-0.240621589481945,-1.02827279037984,-0.628106786787319,0.250310378054531
"bivt",0.005,1000,423,0.0320570678937734,-0.243146400089052,-0.754384763227924,-0.46080592043807,0.250310378054531
"bivt",0.005,1000,423,0.0641141357875468,-0.247179456014904,-0.755549530100152,-0.461517402823208,0.250310378054531
"bivt",0.005,1000,423,0.0961712036813202,-0.252252029565301,-0.757497482867727,-0.46270728391809,0.250310378054531
"bivt",0.005,1000,423,0.128228271575094,-0.257007070137223,-0.760238721956424,-0.46438173343375,0.250310378054531
"bivt",0.005,1000,423,0.160285339468867,-0.262400013103388,-0.763787567017512,-0.466549498339114,0.250310378054531
"bivt",0.005,1000,423,0.19234240736264,-0.267317180208293,-0.774495892738664,-0.473090536985192,0.250310378054531
"bivt",0.005,1000,423,0.224399475256414,-0.273107481925828,-0.838147364529159,-0.511971193747336,0.250310378054531
"bivt",0.005,1000,423,0.256456543150187,-0.279637589157356,-0.887288210660913,-0.541988227410577,0.250310378054531
"bivt",0.005,1000,423,0.288513611043961,-0.287649748865635,-0.856354153750322,-0.523092569302936,0.250310378054531
"bivt",0.005,1000,423,0.320570678937734,-0.29380482715718,-0.875859680952176,-0.535007261717217,0.250310378054531
"bivt",0.005,1000,423,0.352627746831507,-0.300385495150982,-0.967599514087146,-0.591045321218456,0.250310378054531
"bivt",0.005,1000,423,0.384684814725281,-0.308411391649977,-1.09413413936707,-0.668337317705644,0.250310378054531
"bivt",0.005,1000,423,0.416741882619054,-0.317917870671534,-1.19943157012939,-0.732656855781382,0.250310378054531
"bivt",0.005,1000,423,0.448798950512828,-0.326391063705024,-1.17625561776601,-0.718500132870997,0.250310378054531
"bivt",0.005,1000,423,0.480856018406601,-0.336320463855126,-1.24321304173179,-0.759400186642879,0.250310378054531
"bivt",0.005,1000,423,0.512913086300374,-0.350065133418356,-1.18056241852529,-0.721130884955026,0.250310378054531
"bivt",0.005,1000,423,0.544970154194148,-0.361587943404788,-1.29011190214168,-0.788047733083514,0.250310378054531
"bivt",0.005,1000,423,0.577027222087921,-0.370324469400643,-1.45488460696168,-0.888696952962717,0.250310378054531
"bivt",0.005,1000,423,0.609084289981695,-0.377703309905344,-1.38222241217654,-0.844312215649432,0.250310378054531
"bivt",0.005,1000,423,0.641141357875468,-0.386857563893781,-1.0813606477556,-0.660534799884308,0.250310378054531
"bivt",0.005,1000,423,0.673198425769241,-0.394580584869875,-0.800959543654126,-0.489255506921848,0.250310378054531
"bivt",0.005,1000,423,0.705255493663015,-0.402537392785201,-0.607206014712302,-0.370903735260752,0.250310378054531
"bivt",0.005,1000,423,0.737312561556788,-0.407268330056634,-0.56077575580053,-0.342542427825977,0.250310378054531
"bivt",0.005,1000,423,0.769369629450562,-0.41187015875651,-0.357321671169859,-0.218265200467932,0.250310378054531
"bivt",0.005,1000,423,0.801426697344335,-0.415113641846625,-0.256997291920581,-0.156983384906695,0.250310378054531
"bivt",0.005,1000,423,0.833483765238108,-0.413251691384513,-0.423695109465726,-0.258808534343998,0.250310378054531
"bivt",0.005,1000,423,0.865540833131882,-0.410238332430599,-0.375930154684578,-0.229631945651472,0.250310378054531
"bivt",0.005,1000,423,0.897597901025655,-0.404547793916553,-0.317203711860446,-0.193759677468542,0.250310378054531
"bivt",0.005,1000,423,0.929654968919429,-0.39662563676669,-0.338998860053772,-0.207072954477658,0.250310378054531
"bivt",0.005,1000,423,0.961712036813202,-0.388948229580373,-0.159271613632601,-0.0972889513377577,0.250310378054531
"bivt",0.005,1000,423,0.993769104706975,-0.378328807905897,-0.151758019188936,-0.0926993718921225,0.250310378054531
"bivt",0.005,1000,423,1.02582617260075,-0.368452457685829,-0.322124618758419,-0.19676554813699,0.250310378054531
"bivt",0.005,1000,423,1.05788324049452,-0.357549436195301,-0.473251984975507,-0.289079694031273,0.250310378054531
"bivt",0.005,1000,423,1.0899403083883,-0.348864654056245,-0.476275770316396,-0.290926733175135,0.250310378054531
"bivt",0.005,1000,423,1.12199737628207,-0.336287440600686,-0.527616285701993,-0.322287405608119,0.250310378054531
"bivt",0.005,1000,423,1.15405444417584,-0.325837266668406,-0.971303255885371,-0.593307702739914,0.250310378054531
"bivt",0.005,1000,423,1.18611151206962,-0.318041585076581,-1.19175092453372,-0.727965235356641,0.250310378054531
"bivt",0.005,1000,423,1.21816857996339,-0.30796146298663,-1.11024545307761,-0.678178699856689,0.250310378054531
"bivt",0.005,1000,423,1.25022564785716,-0.300166388649107,-1.06929731008655,-0.653166070173548,0.250310378054531
"bivt",0.005,1000,423,1.28228271575094,-0.291749347885975,-1.05255862600634,-0.64294146715864,0.250310378054531
"bivt",0.005,1000,423,1.31433978364471,-0.284907021069568,-1.03576443595618,-0.632682959058654,0.250310378054531
"bivt",0.005,1000,423,1.34639685153848,-0.278064046096589,-1.02379497659672,-0.625371573667361,0.250310378054531
"bivt",0.005,1000,423,1.37845391943226,-0.271991328714662,-0.974401225968427,-0.59520005664895,0.250310378054531
"bivt",0.005,1000,423,1.41051098732603,-0.266929058666658,-0.931917325820925,-0.569249330089334,0.250310378054531
"bivt",0.005,1000,423,1.4425680552198,-0.262463653450554,-0.907302406049137,-0.554213633035467,0.250310378054531
"bivt",0.005,1000,423,1.47462512311358,-0.257915455751441,-1.03217282295036,-0.630489069921865,0.250310378054531
"bivt",0.005,1000,423,1.50668219100735,-0.253443508667254,-1.02951852514402,-0.628867727334653,0.250310378054531
"bivt",0.005,1000,423,1.53873925890112,-0.250489387924802,-1.02735986652079,-0.627549139364328,0.250310378054531
"bivt",0.005,1000,423,1.5707963267949,-0.246487115786807,-1.02683202566531,-0.627226714783251,0.250310378054531
"bivt",0.005,1000,424,0,-0.240621589481945,0.0550216190101958,0.0310370957447779,0.365174119397773
"bivt",0.005,1000,424,0.0320570678937734,-0.243146400089052,0.0550499027583866,0.0310530502989406,0.365174119397773
"bivt",0.005,1000,424,0.0641141357875468,-0.247179456014904,0.00313755065203575,0.00176985813473207,0.365174119397773
"bivt",0.005,1000,424,0.0961712036813202,-0.252252029565301,-0.0108665558103579,-0.00612970572602656,0.365174119397773
"bivt",0.005,1000,424,0.128228271575094,-0.257007070137223,0.162667535491696,0.0917589842764763,0.365174119397773
"bivt",0.005,1000,424,0.160285339468867,-0.262400013103388,0.000446870066984091,0.000252074535500135,0.365174119397773
"bivt",0.005,1000,424,0.19234240736264,-0.267317180208293,-0.106895494814012,-0.0602985838459809,0.365174119397773
"bivt",0.005,1000,424,0.224399475256414,-0.273107481925828,-0.124088001665294,-0.0699966896239497,0.365174119397773
"bivt",0.005,1000,424,0.256456543150187,-0.279637589157356,-0.125075255958747,-0.0705535890133455,0.365174119397773
"bivt",0.005,1000,424,0.288513611043961,-0.287649748865635,-0.154388368916677,-0.0870887966248151,0.365174119397773
"bivt",0.005,1000,424,0.320570678937734,-0.29380482715718,-0.192222285166386,-0.108430496526894,0.365174119397773
"bivt",0.005,1000,424,0.352627746831507,-0.300385495150982,-0.200022396571177,-0.112830454377018,0.365174119397773
"bivt",0.005,1000,424,0.384684814725281,-0.308411391649977,-0.094897976636945,-0.0535309145723386,0.365174119397773
"bivt",0.005,1000,424,0.416741882619054,-0.317917870671534,0.141676846439148,0.0799183653053759,0.365174119397773
"bivt",0.005,1000,424,0.448798950512828,-0.326391063705024,0.114629729255222,0.0646613812187717,0.365174119397773
"bivt",0.005,1000,424,0.480856018406601,-0.336320463855126,0.380787683116848,0.214798182822277,0.365174119397773
"bivt",0.005,1000,424,0.512913086300374,-0.350065133418356,0.460186235818201,0.259586041240839,0.365174119397773
"bivt",0.005,1000,424,0.544970154194148,-0.361587943404788,0.573863084944024,0.323709913161602,0.365174119397773
"bivt",0.005,1000,424,0.577027222087921,-0.370324469400643,0.437085804159871,0.246555339454466,0.365174119397773
"bivt",0.005,1000,424,0.609084289981695,-0.377703309905344,0.470045110261906,0.26514732488806,0.365174119397773
"bivt",0.005,1000,424,0.641141357875468,-0.386857563893781,0.481142962574351,0.271407502450609,0.365174119397773
"bivt",0.005,1000,424,0.673198425769241,-0.394580584869875,0.46791513243161,0.263945827603131,0.365174119397773
"bivt",0.005,1000,424,0.705255493663015,-0.402537392785201,0.563758950245386,0.318010280877034,0.365174119397773
"bivt",0.005,1000,424,0.737312561556788,-0.407268330056634,0.736243669615785,0.415307031607291,0.365174119397773
"bivt",0.005,1000,424,0.769369629450562,-0.41187015875651,0.627033066007832,0.353702520117054,0.365174119397773
"bivt",0.005,1000,424,0.801426697344335,-0.415113641846625,0.516628555459365,0.29142453873099,0.365174119397773
"bivt",0.005,1000,424,0.833483765238108,-0.413251691384513,0.66163825347397,0.373222929293918,0.365174119397773
"bivt",0.005,1000,424,0.865540833131882,-0.410238332430599,0.759882663961433,0.428641530737173,0.365174119397773
"bivt",0.005,1000,424,0.897597901025655,-0.404547793916553,0.908562965638979,0.512510468829913,0.365174119397773
"bivt",0.005,1000,424,0.929654968919428,-0.39662563676669,0.97723153343841,0.551245659683762,0.365174119397773
"bivt",0.005,1000,424,0.961712036813202,-0.388948229580373,1.01415842616877,0.572075717501887,0.365174119397773
"bivt",0.005,1000,424,0.993769104706975,-0.378328807905897,0.670516237341775,0.378230903255473,0.365174119397773
"bivt",0.005,1000,424,1.02582617260075,-0.368452457685829,0.671483084415353,0.378776291154503,0.365174119397773
"bivt",0.005,1000,424,1.05788324049452,-0.357549436195301,0.790479917060585,0.445901107809771,0.365174119397773
"bivt",0.005,1000,424,1.0899403083883,-0.348864654056245,0.8874923136111,0.500624743615739,0.365174119397773
"bivt",0.005,1000,424,1.12199737628207,-0.336287440600686,0.783266786932157,0.441832259701647,0.365174119397773
"bivt",0.005,1000,424,1.15405444417584,-0.325837266668406,0.786999630772869,0.443937916237544,0.365174119397773
"bivt",0.005,1000,424,1.18611151206962,-0.318041585076581,0.748851290453986,0.422418853144142,0.365174119397773
"bivt",0.005,1000,424,1.21816857996339,-0.30796146298663,0.388327607960891,0.219051372268587,0.365174119397773
"bivt",0.005,1000,424,1.25022564785716,-0.300166388649107,0.0898398511478805,0.0506776810994358,0.365174119397773
"bivt",0.005,1000,424,1.28228271575094,-0.291749347885975,0.10574690553653,0.0596506771500684,0.365174119397773
"bivt",0.005,1000,424,1.31433978364471,-0.284907021069568,0.179840031978097,0.101445802425657,0.365174119397773
"bivt",0.005,1000,424,1.34639685153848,-0.278064046096589,0.230379369698163,0.129954492135509,0.365174119397773
"bivt",0.005,1000,424,1.37845391943226,-0.271991328714662,0.23815856952471,0.134342653992207,0.365174119397773
"bivt",0.005,1000,424,1.41051098732603,-0.266929058666658,0.0727712781203447,0.0410494850410066,0.365174119397773
"bivt",0.005,1000,424,1.4425680552198,-0.262463653450554,0.0724331553201076,0.0408587536537222,0.365174119397773
"bivt",0.005,1000,424,1.47462512311358,-0.257915455751441,0.072171978677895,0.0407114267557414,0.365174119397773
"bivt",0.005,1000,424,1.50668219100735,-0.253443508667254,0.0719863838623513,0.0406067347426129,0.365174119397773
"bivt",0.005,1000,424,1.53873925890112,-0.250489387924802,0.0718754085366654,0.0405441347706277,0.365174119397773
"bivt",0.005,1000,424,1.5707963267949,-0.246487115786807,0.0718384801161906,0.0405233038510255,0.365174119397773
"bivt",0.005,1000,425,0,-0.240621589481945,0.174462889293537,0.102897138768455,0.300886414797945
"bivt",0.005,1000,425,0.0320570678937734,-0.243146400089052,0.174552571576941,0.10295003282746,0.300886414797945
"bivt",0.005,1000,425,0.0641141357875468,-0.247179456014904,0.174822080006519,0.103108987241146,0.300886414797945
"bivt",0.005,1000,425,0.0961712036813202,-0.252252029565301,0.175272805129115,0.103374822145486,0.300886414797945
"bivt",0.005,1000,425,0.128228271575094,-0.257007070137223,0.175907084021747,0.103748915934127,0.300886414797945
"bivt",0.005,1000,425,0.160285339468867,-0.262400013103388,0.17672823002275,0.104233222793634,0.300886414797945
"bivt",0.005,1000,425,0.19234240736264,-0.267317180208293,0.177740575339693,0.10483029783338,0.300886414797945
"bivt",0.005,1000,425,0.224399475256414,-0.273107481925828,0.178949527563633,0.1055433304173,0.300886414797945
"bivt",0.005,1000,425,0.256456543150187,-0.279637589157356,0.258494502093706,0.152458467015679,0.300886414797945
"bivt",0.005,1000,425,0.288513611043961,-0.287649748865635,0.247450664407975,0.145944879492931,0.300886414797945
"bivt",0.005,1000,425,0.320570678937734,-0.29380482715718,0.225184310394118,0.132812320883423,0.300886414797945
"bivt",0.005,1000,425,0.352627746831507,-0.300385495150982,0.247751584824472,0.146122360503247,0.300886414797945
"bivt",0.005,1000,425,0.384684814725281,-0.308411391649977,0.265648497822911,0.156677849683694,0.300886414797945
"bivt",0.005,1000,425,0.416741882619054,-0.317917870671534,0.305208893982458,0.1800103279537,0.300886414797945
"bivt",0.005,1000,425,0.448798950512828,-0.326391063705024,0.222548637376331,0.131257817152815,0.300886414797945
"bivt",0.005,1000,425,0.480856018406601,-0.336320463855126,0.131769432881637,0.0777168008369373,0.300886414797945
"bivt",0.005,1000,425,0.512913086300374,-0.350065133418356,0.0153234638452282,0.00903768470234922,0.300886414797945
"bivt",0.005,1000,425,0.544970154194148,-0.361587943404788,0.195668171900122,0.115403883989915,0.300886414797945
"bivt",0.005,1000,425,0.577027222087921,-0.370324469400643,0.139531619525695,0.0822948907647985,0.300886414797945
"bivt",0.005,1000,425,0.609084289981695,-0.377703309905344,0.0570391123306747,0.03364131753455,0.300886414797945
"bivt",0.005,1000,425,0.641141357875468,-0.386857563893781,0.0673661532200067,0.039732142716685,0.300886414797945
"bivt",0.005,1000,425,0.673198425769241,-0.394580584869875,-0.00380955454621412,-0.00224685183407836,0.300886414797945
"bivt",0.005,1000,425,0.705255493663015,-0.402537392785201,-0.194134087433686,-0.114499090409661,0.300886414797945
"bivt",0.005,1000,425,0.737312561556788,-0.407268330056634,-0.380472971775316,-0.224400617993556,0.300886414797945
"bivt",0.005,1000,425,0.769369629450562,-0.41187015875651,-0.558846006627508,-0.329603936556368,0.300886414797945
"bivt",0.005,1000,425,0.801426697344335,-0.415113641846625,-0.727309776772943,-0.42896283175927,0.300886414797945
"bivt",0.005,1000,425,0.833483765238108,-0.413251691384513,-0.775178805455328,-0.457195690374578,0.300886414797945
"bivt",0.005,1000,425,0.865540833131882,-0.410238332430599,-0.590151170527761,-0.34806752962798,0.300886414797945
"bivt",0.005,1000,425,0.897597901025655,-0.404547793916553,-0.381490376749293,-0.225000677187893,0.300886414797945
"bivt",0.005,1000,425,0.929654968919429,-0.39662563676669,-0.313675640336658,-0.185003962863985,0.300886414797945
"bivt",0.005,1000,425,0.961712036813202,-0.388948229580373,-0.540555269663294,-0.318816172423806,0.300886414797945
"bivt",0.005,1000,425,0.993769104706975,-0.378328807905897,-0.427345870441589,-0.252045965253788,0.300886414797945
"bivt",0.005,1000,425,1.02582617260075,-0.368452457685829,-0.317107198993611,-0.187027875048097,0.300886414797945
"bivt",0.005,1000,425,1.05788324049452,-0.357549436195301,-0.289714631197081,-0.170871907087246,0.300886414797945
"bivt",0.005,1000,425,1.0899403083883,-0.348864654056245,-0.369144945842825,-0.217719417991263,0.300886414797945
"bivt",0.005,1000,425,1.12199737628207,-0.336287440600686,-0.327471345122543,-0.193140584672268,0.300886414797945
"bivt",0.005,1000,425,1.15405444417584,-0.325837266668406,-0.30414313129335,-0.179381747676488,0.300886414797945
"bivt",0.005,1000,425,1.18611151206962,-0.318041585076581,-0.291197282814547,-0.171746365889605,0.300886414797945
"bivt",0.005,1000,425,1.21816857996339,-0.30796146298663,-0.232438343710804,-0.13709070510508,0.300886414797945
"bivt",0.005,1000,425,1.25022564785716,-0.300166388649107,-0.162596556186421,-0.0958984485063601,0.300886414797945
"bivt",0.005,1000,425,1.28228271575094,-0.291749347885975,-0.121252542954826,-0.0715140038604929,0.300886414797945
"bivt",0.005,1000,425,1.31433978364471,-0.284907021069568,-0.119552356212257,-0.0705112441796758,0.300886414797945
"bivt",0.005,1000,425,1.34639685153848,-0.278064046096589,-0.118401729248348,-0.0698326114752912,0.300886414797945
"bivt",0.005,1000,425,1.37845391943226,-0.271991328714662,-0.117068402377338,-0.0690462234897109,0.300886414797945
"bivt",0.005,1000,425,1.41051098732603,-0.266929058666658,-0.0704002443405116,-0.0415216309931141,0.300886414797945
"bivt",0.005,1000,425,1.4425680552198,-0.262463653450554,-0.0442985622205112,-0.026127019462447,0.300886414797945
"bivt",0.005,1000,425,1.47462512311358,-0.257915455751441,-0.0353152387731415,-0.0208287105607146,0.300886414797945
"bivt",0.005,1000,425,1.50668219100735,-0.253443508667254,-0.0352244233992798,-0.0207751482119285,0.300886414797945
"bivt",0.005,1000,425,1.53873925890112,-0.250489387924802,-0.0351701208819275,-0.0207431209212761,0.300886414797945
"bivt",0.005,1000,425,1.5707963267949,-0.246487115786807,-0.0351520510435982,-0.0207324634417994,0.300886414797945
"bivt",0.005,1000,426,0,-0.240621589481945,-0.884164777782824,-0.556614155271819,0.206806758253197
"bivt",0.005,1000,426,0.0320570678937734,-0.243146400089052,-0.884619280837877,-0.556900281614344,0.206806758253197
"bivt",0.005,1000,426,0.0641141357875468,-0.247179456014904,-0.886180100346936,-0.557882874739966,0.206806758253197
"bivt",0.005,1000,426,0.0961712036813202,-0.252252029565301,-0.8884648439809,-0.559321204652882,0.206806758253197
"bivt",0.005,1000,426,0.128228271575094,-0.257007070137223,-0.891680029000437,-0.561345281542916,0.206806758253197
"bivt",0.005,1000,426,0.160285339468867,-0.262400013103388,-0.896203680802545,-0.564193086261951,0.206806758253197
"bivt",0.005,1000,426,0.19234240736264,-0.267317180208293,-0.901351492300389,-0.567433822401154,0.206806758253197
"bivt",0.005,1000,426,0.224399475256414,-0.273107481925828,-0.907482286515977,-0.571293382213084,0.206806758253197
"bivt",0.005,1000,426,0.256456543150187,-0.279637589157356,-0.753130495050676,-0.474123268474111,0.206806758253197
"bivt",0.005,1000,426,0.288513611043961,-0.287649748865635,-0.738415599119945,-0.464859701801691,0.206806758253197
"bivt",0.005,1000,426,0.320570678937734,-0.29380482715718,-0.749151965259461,-0.471618638053847,0.206806758253197
"bivt",0.005,1000,426,0.352627746831507,-0.300385495150982,-0.78558364124213,-0.494553714254328,0.206806758253197
"bivt",0.005,1000,426,0.384684814725281,-0.308411391649977,-0.87185755856028,-0.548866309391236,0.206806758253197
"bivt",0.005,1000,426,0.416741882619054,-0.317917870671534,-0.94125246760591,-0.59255294976551,0.206806758253197
"bivt",0.005,1000,426,0.448798950512828,-0.326391063705024,-1.01361403124134,-0.638107208009187,0.206806758253197
"bivt",0.005,1000,426,0.480856018406601,-0.336320463855126,-1.05454470098521,-0.66387456578759,0.206806758253197
"bivt",0.005,1000,426,0.512913086300374,-0.350065133418356,-1.16559027912752,-0.733781829939585,0.206806758253197
"bivt",0.005,1000,426,0.544970154194148,-0.361587943404788,-1.04528417862455,-0.658044727322323,0.206806758253197
"bivt",0.005,1000,426,0.577027222087921,-0.370324469400643,-0.647833568780747,-0.407834991513534,0.206806758253197
"bivt",0.005,1000,426,0.609084289981695,-0.377703309905344,-0.320190796676048,-0.201571849836147,0.206806758253197
"bivt",0.005,1000,426,0.641141357875468,-0.386857563893781,-0.240097199603392,-0.151149992963413,0.206806758253197
"bivt",0.005,1000,426,0.673198425769241,-0.394580584869875,-0.288798367244133,-0.181809164158944,0.206806758253197
"bivt",0.005,1000,426,0.705255493663015,-0.402537392785201,-0.399334937321386,-0.251395989065587,0.206806758253197
"bivt",0.005,1000,426,0.737312561556788,-0.407268330056634,-0.545826186599157,-0.343617603203997,0.206806758253197
"bivt",0.005,1000,426,0.769369629450562,-0.41187015875651,-0.718178766677299,-0.452119873572289,0.206806758253197
"bivt",0.005,1000,426,0.801426697344335,-0.415113641846625,-0.818738548196404,-0.515425944172541,0.206806758253197
"bivt",0.005,1000,426,0.833483765238108,-0.413251691384513,-0.699901503060313,-0.440613665787853,0.206806758253197
"bivt",0.005,1000,426,0.865540833131882,-0.410238332430599,-0.660484850247637,-0.415799437195771,0.206806758253197
"bivt",0.005,1000,426,0.897597901025655,-0.404547793916553,-0.495047340458379,-0.311650457191685,0.206806758253197
"bivt",0.005,1000,426,0.929654968919429,-0.39662563676669,-0.594000558553398,-0.373945137194099,0.206806758253197
"bivt",0.005,1000,426,0.961712036813202,-0.388948229580373,-0.441567735484159,-0.277983084440597,0.206806758253197
"bivt",0.005,1000,426,0.993769104706975,-0.378328807905897,-0.323130145011425,-0.203422277416906,0.206806758253197
"bivt",0.005,1000,426,1.02582617260075,-0.368452457685829,-0.450467087214473,-0.283585552747758,0.206806758253197
"bivt",0.005,1000,426,1.05788324049452,-0.357549436195301,-0.45236217642955,-0.284778580913005,0.206806758253197
"bivt",0.005,1000,426,1.0899403083883,-0.348864654056245,-0.652459050023879,-0.410746901600393,0.206806758253197
"bivt",0.005,1000,426,1.12199737628207,-0.336287440600686,-0.914574590913655,-0.57575824794902,0.206806758253197
"bivt",0.005,1000,426,1.15405444417584,-0.325837266668406,-0.794282352757815,-0.500029872187691,0.206806758253197
"bivt",0.005,1000,426,1.18611151206962,-0.318041585076581,-0.730301424296118,-0.45975153115434,0.206806758253197
"bivt",0.005,1000,426,1.21816857996339,-0.30796146298663,-0.781507185573162,-0.491987435902485,0.206806758253197
"bivt",0.005,1000,426,1.25022564785716,-0.300166388649107,-0.768508171282157,-0.483804079654006,0.206806758253197
"bivt",0.005,1000,426,1.28228271575094,-0.291749347885975,-0.760802705827352,-0.478953206544293,0.206806758253197
"bivt",0.005,1000,426,1.31433978364471,-0.284907021069568,-0.750589261333367,-0.472523468646691,0.206806758253197
"bivt",0.005,1000,426,1.34639685153848,-0.278064046096589,-0.729783269353239,-0.459425333613929,0.206806758253197
"bivt",0.005,1000,426,1.37845391943226,-0.271991328714662,-0.724852979128445,-0.456321535093929,0.206806758253197
"bivt",0.005,1000,426,1.41051098732603,-0.266929058666658,-0.720682688060944,-0.4536961839172,0.206806758253197
"bivt",0.005,1000,426,1.4425680552198,-0.262463653450554,-0.717334124522365,-0.451588140357634,0.206806758253197
"bivt",0.005,1000,426,1.47462512311358,-0.257915455751441,-0.714535213442146,-0.449826123179677,0.206806758253197
"bivt",0.005,1000,426,1.50668219100735,-0.253443508667254,-0.708847593420137,-0.446245557776477,0.206806758253197
"bivt",0.005,1000,426,1.53873925890112,-0.250489387924802,-0.70775482297772,-0.445557618704489,0.206806758253197
"bivt",0.005,1000,426,1.5707963267949,-0.246487115786807,-0.707391190015789,-0.445328698418339,0.206806758253197
"bivt",0.005,1000,427,0,-0.240621589481945,0.0667319720626584,0.0382225815471315,0.343122011391514
"bivt",0.005,1000,427,0.0320570678937734,-0.243146400089052,-0.00800216699056375,-0.00458346233291884,0.343122011391514
"bivt",0.005,1000,427,0.0641141357875468,-0.247179456014904,-0.00801452230243051,-0.00459053917930552,0.343122011391514
"bivt",0.005,1000,427,0.0961712036813202,-0.252252029565301,-0.00803518529046443,-0.00460237447685063,0.343122011391514
"bivt",0.005,1000,427,0.128228271575094,-0.257007070137223,0.0738634555239549,0.0423073358219712,0.343122011391514
"bivt",0.005,1000,427,0.160285339468867,-0.262400013103388,0.00444227496587722,0.00254443577628116,0.343122011391514
"bivt",0.005,1000,427,0.19234240736264,-0.267317180208293,-0.0668086571625241,-0.0382665050577438,0.343122011391514
"bivt",0.005,1000,427,0.224399475256414,-0.273107481925828,-0.0796032662157358,-0.0455949710506394,0.343122011391514
"bivt",0.005,1000,427,0.256456543150187,-0.279637589157356,-0.0802660129615838,-0.045974577568404,0.343122011391514
"bivt",0.005,1000,427,0.288513611043961,-0.287649748865635,-0.0907782242666683,-0.0519957371629682,0.343122011391514
"bivt",0.005,1000,427,0.320570678937734,-0.29380482715718,0.0214859183155281,0.0123066536106435,0.343122011391514
"bivt",0.005,1000,427,0.352627746831507,-0.300385495150982,0.00870967211898989,0.00498870545147811,0.343122011391514
"bivt",0.005,1000,427,0.384684814725281,-0.308411391649977,-0.0176492736163166,-0.0101091093099104,0.343122011391514
"bivt",0.005,1000,427,0.416741882619054,-0.317917870671534,-0.0739032262837702,-0.0423301156239648,0.343122011391514
"bivt",0.005,1000,427,0.448798950512828,-0.326391063705024,-0.136364334553986,-0.0781064418824013,0.343122011391514
"bivt",0.005,1000,427,0.480856018406601,-0.336320463855126,-0.196115805723658,-0.112330748594024,0.343122011391514
"bivt",0.005,1000,427,0.512913086300374,-0.350065133418356,-0.12081663059026,-0.0692010646808079,0.343122011391514
"bivt",0.005,1000,427,0.544970154194148,-0.361587943404788,-0.150513610136509,-0.0862108305744966,0.343122011391514
"bivt",0.005,1000,427,0.577027222087921,-0.370324469400643,0.0710460200862431,0.0406935717978749,0.343122011391514
"bivt",0.005,1000,427,0.609084289981695,-0.377703309905344,0.42675719330671,0.244436978524697,0.343122011391514
"bivt",0.005,1000,427,0.641141357875468,-0.386857563893781,0.771843569572214,0.44209473911399,0.343122011391514
"bivt",0.005,1000,427,0.673198425769241,-0.394580584869875,0.675241119006583,0.386763015349996,0.343122011391514
"bivt",0.005,1000,427,0.705255493663015,-0.402537392785201,0.518107657350754,0.296760481837521,0.343122011391514
