"dist","p","n","alpha","is_covered","c_estimate"
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00128864925012887
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00138861362412635
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00740589231107259
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00691133775035845
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0113333333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00472867781448878
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.0043309434103117
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00532911022501197
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00305563703920995
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00264025008448805
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0044572198182833
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00782089821575368
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00693242779588406
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0103333333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00291803155239278
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00192408336668414
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00328056214019646
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0103333333333333
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00683077390138388
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0123333333333333
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.00115634229809586
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00111342042755344
"bivt",0.00166666666666667,3000,"0.01",FALSE,0.00140655889813362
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0011091335145251
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.0010633874505943
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00159265504965337
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0066691598105211
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00532125532125535
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00933333333333333
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.00120263584601285
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00116448326055313
"bivt",0.00166666666666667,3000,"0.01",FALSE,0.00125032657783749
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00213531130591143
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00192967409948543
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00280603839886433
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00746222428959144
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00684124409293918
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0103333333333333
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.00116697654179358
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00106987894517861
"bivt",0.00166666666666667,3000,"0.01",FALSE,0.00157043067490828
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00179052915402766
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00140433659139423
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00235668222402502
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00119295889152027
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00114199525964232
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00124327079681225
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00189998607322851
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00148644363405739
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00255156702867904
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00498709034417313
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00403690888119953
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0103333333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00225377507324769
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00154439018650349
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00348615928046098
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0031264515667989
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00224689399947132
