"dist","regime","label","n","p","alpha","is_covered","c_plus_estimate","c_minus_estimate"
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0039800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0035800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0035800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",FALSE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",FALSE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",FALSE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",FALSE,0.0031800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",FALSE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0039800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0035800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",FALSE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",FALSE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0035800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0035800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",FALSE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",FALSE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0035800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",FALSE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0035800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",FALSE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",FALSE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0039800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0039800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0035800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",FALSE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",FALSE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",FALSE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0035800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0035800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0035800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",FALSE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",FALSE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0039800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0033800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.01",TRUE,0.0037800481066466,-0.0026199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.05",TRUE,0.0031800481066466,-0.0024199518933534
"karachi","central","2_3",5000,0.0034199518933534,"0.1",TRUE,0.00298004810664661,-0.0022199518933534
