"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivt",0.005,1000,"0.05",FALSE,0.00577567144895251,-0.00242573951798942,0.25,FALSE,1.4702100642647,1.57388645104634,0.3551991982933,0.3551991982933
"bivt",0.005,1000,"0.1",FALSE,0.00533123811765985,-0.00225030317358027,0.25,FALSE,1.35417121979176,1.44966477038306,0.327164493913636,0.327164493913636
"bivt",0.005,1000,"0.01",FALSE,0.0093650642769129,-0.00285769838946158,0.25,FALSE,1.93675302035674,2.07332911932355,0.467914848934801,0.467914848934801
"bivt",0.005,1000,"0.05",FALSE,0.00579412090616694,-0.00272054911481041,0.25,FALSE,1.43257854963627,1.60290132490665,0.391999908346613,0.391999908346613
"bivt",0.005,1000,"0.1",FALSE,0.00533611471842946,-0.00250956325166143,0.25,FALSE,1.30237443518768,1.45721692413788,0.35637184387283,0.35637184387283
"bivt",0.005,1000,"0.01",FALSE,0.008875477460603,-0.00302035987933456,0.25,FALSE,1.77563154118899,1.98674072750879,0.485870322140565,0.485870322140565
"bivt",0.005,1000,"0.05",FALSE,0.00470331791240605,-0.00239463593304065,0.25,FALSE,1.43148539214483,1.60295054592919,0.329745434842599,0.329745434842599
"bivt",0.005,1000,"0.1",FALSE,0.00416759031877442,-0.00221746748627825,0.25,FALSE,1.29553931986364,1.45072067898408,0.298429993577537,0.298429993577537
"bivt",0.005,1000,"0.01",TRUE,0.00611232295737331,-0.00281694065344932,0.25,FALSE,1.78503896103081,1.99885321414423,0.411187184756499,0.411187184756499
"bivt",0.005,1000,"0.05",TRUE,0.00493628268757959,-0.00226080600395792,0.25,FALSE,1.38144602098535,1.55556747896447,0.320108421169377,0.320108421169377
"bivt",0.005,1000,"0.1",TRUE,0.00414647034237696,-0.00206785701144774,0.25,FALSE,1.22075914374725,1.37462716227395,0.282874087149844,0.282874087149844
"bivt",0.005,1000,"0.01",TRUE,0.0070019951460005,-0.00273984870927156,0.25,FALSE,1.79604351690356,2.02242204419059,0.416178877649822,0.416178877649822
"bivt",0.005,1000,"0.05",TRUE,0.00579022386165072,-0.00280352989603011,0.25,FALSE,1.78939337165485,1.92495666902888,0.403260246117541,0.403260246117541
"bivt",0.005,1000,"0.1",TRUE,0.00502625833584203,-0.0025862471138903,0.25,FALSE,1.59452936128937,1.71532988586949,0.359345414407419,0.359345414407419
"bivt",0.005,1000,"0.01",TRUE,0.00693932935352261,-0.00301846545021015,0.25,FALSE,2.022997152922,2.17625812335621,0.455905527932047,0.455905527932047
"bivt",0.005,1000,"0.05",FALSE,0.00561448653296966,-0.00270471742071472,0.25,FALSE,1.52158868881165,1.60841106664137,0.386427451087854,0.386427451087854
"bivt",0.005,1000,"0.1",FALSE,0.00482827237259459,-0.00249087131287143,0.25,FALSE,1.3528663629129,1.43006138636281,0.34357819831798,0.34357819831798
"bivt",0.005,1000,"0.01",FALSE,0.00801236547000614,-0.00304688673769305,0.25,FALSE,1.88054474002702,1.98784927452105,0.477589059309355,0.477589059309355
"bivt",0.005,1000,"0.05",FALSE,0.00659338303082622,-0.00271780404179539,0.25,FALSE,1.61092454741616,1.72466460263428,0.406235770276082,0.406235770276082
"bivt",0.005,1000,"0.1",FALSE,0.00569527798300775,-0.00253953850193104,0.25,FALSE,1.45562213500834,1.5583969932586,0.367072300310081,0.367072300310081
"bivt",0.005,1000,"0.01",TRUE,0.00945289181678275,-0.00308343901873156,0.25,FALSE,1.9985075634104,2.13961309251833,0.503974727262545,0.503974727262545
"bivt",0.005,1000,"0.05",FALSE,0.0103724753193696,-0.00285964200148483,0.25,FALSE,1.94384002753153,2.09297999352647,0.481100980923272,0.481100980923272
"bivt",0.005,1000,"0.1",FALSE,0.00866720121769046,-0.00265425870319955,0.25,FALSE,1.73969401004748,1.87317099468885,0.430574781301858,0.430574781301858
"bivt",0.005,1000,"0.01",TRUE,0.0147981095835687,-0.00318225307793363,0.25,FALSE,2.33910510303182,2.51857154604347,0.578929203850333,0.578929203850334
"bivt",0.005,1000,"0.05",FALSE,0.00583723942423829,-0.00283479913343565,0.25,FALSE,1.70600147417914,1.83491787223514,0.408567495601087,0.408567495601087
"bivt",0.005,1000,"0.1",FALSE,0.00499122059393904,-0.00267664917818888,0.25,FALSE,1.54543283837807,1.66221564189647,0.370113176308723,0.370113176308723
"bivt",0.005,1000,"0.01",TRUE,0.00820613282807811,-0.00324381341195152,0.25,FALSE,2.14854814524286,2.3109062042052,0.514552272179372,0.514552272179372
