"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat"
"bivt",0.005,1000,"0.01",TRUE,0.0104697303144875,-0.00482156978863833,0.0104697303144875,-0.00433047512597518,1.3223707655713,0,0.279219555549878
"bivt",0.005,1000,"0.05",TRUE,0.0165056479635502,-0.0037992054595151,0.00672833628308568,-0.00353728874672696,0.197308281612975,0.606307778357255,0.342647538703468
"bivt",0.005,1000,"0.1",TRUE,0.0149703930298529,-0.00348763776539757,0.00589106850239908,-0.00315776206087276,0.197308281612975,0.606307778357255,0.342647538703468
"bivt",0.005,1000,"0.01",TRUE,0.0190779171765852,-0.00426788267864877,0.00813115094796972,-0.0041081936096877,0.197308281612975,0.606307778357255,0.342647538703468
"bivt",0.005,1000,"0.05",TRUE,0.00816518836486724,-0.00408836718257449,0.00662825553715155,-0.00369589952599047,0.358031493607021,0.124138142375117,0.267217843980735
"bivt",0.005,1000,"0.1",TRUE,0.00724302357823122,-0.00383607418785665,0.00581374628068072,-0.00333499170464857,0.358031493607021,0.124138142375117,0.267217843980735
"bivt",0.005,1000,"0.01",TRUE,0.0102137562889867,-0.00444629648621211,0.00843766917003525,-0.00420792121456232,0.358031493607021,0.124138142375117,0.267217843980735
"bivt",0.005,1000,"0.05",TRUE,0.010580499643092,-0.00473922671998,0.010580499643092,-0.0038508873113443,1.48309397756534,0,0.217142219181376
"bivt",0.005,1000,"0.1",TRUE,0.00908069797138856,-0.00467950511784696,0.00908069797138856,-0.00358772058355431,1.48309397756534,0,0.217142219181376
"bivt",0.005,1000,"0.01",TRUE,0.0133017089683545,-0.00483877676453856,0.0133017089683545,-0.00428956039682957,1.48309397756534,0,0.217142219181376
