"dist","p","n","method","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","b_marg","B_marg1","B_marg2","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","n_truth_pts","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0910208928015074,-0.00490966176644199,0.013677566796401,-0.00419072143850847,1.16164755357725,0.606307778357255,1.0309348556164,-0.181365606175397,-0.386024204631547,0.588114539977157,-0.809475821686065,-0.54269842309154,0.0078,0.9666,50,FALSE,0.102643966020006,0.431228089778593,0.0755180807313222,0.410079883754107
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.128991587250009,-0.00494842802111437,0.0210634612739046,-0.00453800184880713,1.16164755357725,0.606307778357255,1.0309348556164,-0.181365606175397,-0.386024204631547,0.588114539977157,-0.809475821686065,-0.54269842309154,0.0078,0.9666,50,FALSE,0.111750875695258,0.441622052612395,0.0826666945953522,0.422150137905965
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.0285641987388722,-0.00477039559914564,0.0106473168820858,-0.00437770658419115,0.679477917595113,0.445584566363209,0.317575961764994,-0.181365606175397,-0.181365606175397,0.896986512411038,-0.887035282320075,-0.45313917289634,0.0084,0.9956,50,FALSE,0.13356276779603,0.452536960756111,0.0968800227666563,0.428020092588342
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0245862396539287,-0.00475483138541704,0.00879282940182916,-0.00433552312564459,0.679477917595113,0.445584566363209,0.317575961764994,-0.181365606175397,-0.181365606175397,0.896986512411038,-0.887035282320075,-0.45313917289634,0.0084,0.9956,50,FALSE,0.123014581283366,0.450516283789111,0.0892288744237701,0.423957931297449
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.0361178944173456,-0.00478653180147773,0.0141687794628393,-0.00442144029500006,0.679477917595113,0.445584566363209,0.317575961764994,-0.181365606175397,-0.181365606175397,0.896986512411038,-0.887035282320075,-0.45313917289634,0.0084,0.9956,50,FALSE,0.133821964914806,0.453191431416648,0.0970680319190753,0.429940893710312
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.0260677141427881,-0.00468373315303912,0.00906077792639406,-0.0043597791643823,0.358031493607021,0.445584566363209,0.347195369235912,-0.181365606175397,-0.181365606175397,0.820464152491635,-1.11620491777861,-0.804992977395182,0.0137,0.9994,50,FALSE,0.104608105050062,0.433134080238022,0.0755306388532399,0.380964292434434
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0232352391195258,-0.00457205408140274,0.00777884253516755,-0.0041337065638201,0.358031493607021,0.445584566363209,0.347195369235912,-0.181365606175397,-0.181365606175397,0.820464152491635,-1.11620491777861,-0.804992977395182,0.0137,0.9994,50,FALSE,0.0950104528331395,0.424859369206715,0.0707364521077553,0.360608506960035
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.0326504549755615,-0.00471599077888839,0.0120400269490686,-0.00442507846582574,0.358031493607021,0.445584566363209,0.347195369235912,-0.181365606175397,-0.181365606175397,0.820464152491635,-1.11620491777861,-0.804992977395182,0.0137,0.9994,50,FALSE,0.105158468984716,0.435186871506378,0.0818501229316238,0.389128641460214
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.0215395048873691,-0.00476697405490058,0.00825069825643114,-0.0043074707421986,0.679477917595113,0.284861354369163,0.409722769382092,-0.181365606175397,-0.0790363069473212,0.69525390253211,-1.3045985440422,-0.757274735082182,0.0142,0.9996,50,FALSE,0.0919642327417234,0.427539192059844,0.0668699420464424,0.380611701953754
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0193835497169165,-0.00469995918249579,0.00717426855138207,-0.00410830940062205,0.679477917595113,0.284861354369163,0.409722769382092,-0.181365606175397,-0.0790363069473212,0.69525390253211,-1.3045985440422,-0.757274735082182,0.0142,0.9996,50,FALSE,0.0855609651549722,0.421629042278929,0.0626791825906659,0.366355901447718
