"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","xi_hat"
"bivt",0.005,1000,"0.05",TRUE,0.00775268671286608,-0.00321899045409475,0.252381001915258
"bivt",0.005,1000,"0.1",TRUE,0.00573981500951324,-0.00306029876794426,0.252381001915258
"bivt",0.005,1000,"0.01",TRUE,0.00872055045287805,-0.00359318924118075,0.252381001915258
"bivt",0.005,1000,"0.05",TRUE,0.00611028289769781,-0.00289868751800383,0.248252240475137
"bivt",0.005,1000,"0.1",TRUE,0.0053986883397696,-0.00266029306258407,0.248252240475137
"bivt",0.005,1000,"0.01",TRUE,0.00849564269397794,-0.0033533670022265,0.248252240475137
"bivt",0.005,1000,"0.05",FALSE,0.00968469343235848,-0.00349266437050943,0.21977524612569
"bivt",0.005,1000,"0.1",FALSE,0.00691003411310326,-0.0032405068319376,0.21977524612569
"bivt",0.005,1000,"0.01",TRUE,0.0123359815299333,-0.00406325540848958,0.21977524612569
"bivt",0.005,1000,"0.05",FALSE,0.00401603197167618,-0.00238178421762971,0.2788525011426
"bivt",0.005,1000,"0.1",FALSE,0.00361742132395293,-0.00222753572365075,0.2788525011426
"bivt",0.005,1000,"0.01",FALSE,0.00546487643220144,-0.00276338033256929,0.2788525011426
"bivt",0.005,1000,"0.05",FALSE,0.00664199809042896,-0.00323034838328812,0.209527418385916
"bivt",0.005,1000,"0.1",FALSE,0.00620714131340902,-0.00303778145287715,0.209527418385916
"bivt",0.005,1000,"0.01",FALSE,0.00865494021229769,-0.00355729973998369,0.209527418385916
"bivt",0.005,1000,"0.05",TRUE,0.00347563655922248,-0.00246772867199328,0.359083282478776
"bivt",0.005,1000,"0.1",TRUE,0.00303186732455974,-0.00219853052847613,0.359083282478776
"bivt",0.005,1000,"0.01",TRUE,0.00451134456439525,-0.00268382952162077,0.359083282478776
"bivt",0.005,1000,"0.05",FALSE,0.00671911844334087,-0.00308142579508579,0.244077112119744
"bivt",0.005,1000,"0.1",FALSE,0.00556111132218456,-0.00298001734281115,0.244077112119744
"bivt",0.005,1000,"0.01",FALSE,0.00931406480788115,-0.00343325875776658,0.244077112119744
"bivt",0.005,1000,"0.05",FALSE,0.00982151855097974,-0.00400649412290204,0.228295424919121
"bivt",0.005,1000,"0.1",FALSE,0.00914742879813527,-0.0038079182187589,0.228295424919121
"bivt",0.005,1000,"0.01",TRUE,0.0135853801690488,-0.00442506803065851,0.228295424919121
"bivt",0.005,1000,"0.05",TRUE,0.00876086411097723,-0.0030876307664233,0.261374284825211
"bivt",0.005,1000,"0.1",TRUE,0.00719546718391969,-0.00297648498932388,0.261374284825211
"bivt",0.005,1000,"0.01",TRUE,0.012058828295704,-0.00338760067464488,0.261374284825211
"bivt",0.005,1000,"0.05",TRUE,0.00712244749097767,-0.00343392978732876,0.312863750941298
"bivt",0.005,1000,"0.1",TRUE,0.00635242332875782,-0.00325034135031452,0.312863750941298
"bivt",0.005,1000,"0.01",TRUE,0.00926263918650022,-0.00360864407130089,0.312863750941298
"bivt",0.005,1000,"0.05",TRUE,0.00322622673039299,-0.00230087834442454,0.359950295981146
"bivt",0.005,1000,"0.1",TRUE,0.00287369731591324,-0.00197993863692373,0.359950295981146
"bivt",0.005,1000,"0.01",TRUE,0.00472630887835811,-0.00263070298845818,0.359950295981146
"bivt",0.005,1000,"0.05",TRUE,0.00447711130019074,-0.00256665475138568,0.300282268942224
"bivt",0.005,1000,"0.1",TRUE,0.00384478945692824,-0.00238977362408099,0.300282268942224
"bivt",0.005,1000,"0.01",TRUE,0.00590769682597586,-0.00301537729776639,0.300282268942224
"bivt",0.005,1000,"0.05",TRUE,0.00664195812772264,-0.00286501565088596,0.300024654143174
"bivt",0.005,1000,"0.1",TRUE,0.00601306875784208,-0.00263242817666313,0.300024654143174
"bivt",0.005,1000,"0.01",TRUE,0.00861997597791526,-0.00321535463654766,0.300024654143174
"bivt",0.005,1000,"0.05",TRUE,0.00565074013535595,-0.00290682141496382,0.292759873002707
"bivt",0.005,1000,"0.1",TRUE,0.00482536652346912,-0.00261295615684799,0.292759873002707
"bivt",0.005,1000,"0.01",TRUE,0.00726887635622832,-0.0032600551382279,0.292759873002707
"bivt",0.005,1000,"0.05",TRUE,0.00676742131540319,-0.0029687490007875,0.252001412644857
"bivt",0.005,1000,"0.1",TRUE,0.00591974013549699,-0.00270754406669135,0.252001412644857
"bivt",0.005,1000,"0.01",TRUE,0.00992502159436985,-0.00334936894020048,0.252001412644857
"bivt",0.005,1000,"0.05",FALSE,0.00403359981813356,-0.0023532319745824,0.284561235691751
"bivt",0.005,1000,"0.1",FALSE,0.00366627883003834,-0.00224198253033854,0.284561235691751
"bivt",0.005,1000,"0.01",TRUE,0.00664070680614755,-0.00269885828440731,0.284561235691751
"bivt",0.005,1000,"0.05",FALSE,0.00677572684671828,-0.00336826272942558,0.216319609311188
"bivt",0.005,1000,"0.1",FALSE,0.00558806434840113,-0.00285817711635596,0.216319609311188
"bivt",0.005,1000,"0.01",TRUE,0.0088916421659972,-0.00412587340208568,0.216319609311188
"bivt",0.005,1000,"0.05",TRUE,0.00434998836773297,-0.00222107831670471,0.349323309490257
"bivt",0.005,1000,"0.1",TRUE,0.0034924960462312,-0.00207146024763439,0.349323309490257
"bivt",0.005,1000,"0.01",TRUE,0.00617955221864878,-0.00257602921346668,0.349323309490257
"bivt",0.005,1000,"0.05",TRUE,0.00591597250072213,-0.00237177648001794,0.290176100532919
"bivt",0.005,1000,"0.1",TRUE,0.00419951554831134,-0.00221716895028581,0.290176100532919
"bivt",0.005,1000,"0.01",TRUE,0.00909199888296631,-0.00297821018333818,0.290176100532919
"bivt",0.005,1000,"0.05",TRUE,0.00512944702790736,-0.00278555251727543,0.35150970729013
"bivt",0.005,1000,"0.1",TRUE,0.00414680159462326,-0.00251738708712725,0.35150970729013
"bivt",0.005,1000,"0.01",TRUE,0.00621304953796781,-0.00295562593788039,0.35150970729013
"bivt",0.005,1000,"0.05",TRUE,0.00428005202294249,-0.00283399035124984,0.280891366293723
"bivt",0.005,1000,"0.1",TRUE,0.00328080552706623,-0.00249651290758198,0.280891366293723
"bivt",0.005,1000,"0.01",TRUE,0.00540634966149531,-0.00334445921217728,0.280891366293723
"bivt",0.005,1000,"0.05",TRUE,0.00383750568696292,-0.00283029251633299,0.280997213593516
"bivt",0.005,1000,"0.1",TRUE,0.00354715324910118,-0.00270962327809233,0.280997213593516
"bivt",0.005,1000,"0.01",TRUE,0.00475199626069726,-0.00343312123348951,0.280997213593516
"bivt",0.005,1000,"0.05",FALSE,0.00355994317451548,-0.00234764912862009,0.285787681103511
"bivt",0.005,1000,"0.1",FALSE,0.003083989191814,-0.0022189205693162,0.285787681103511
"bivt",0.005,1000,"0.01",TRUE,0.00473631392720779,-0.00259033533090094,0.285787681103511
"bivt",0.005,1000,"0.05",TRUE,0.00675386682506399,-0.00255076721007653,0.426425038552355
"bivt",0.005,1000,"0.1",TRUE,0.00573241959167072,-0.00239075227596902,0.426425038552355
"bivt",0.005,1000,"0.01",TRUE,0.0077006321959019,-0.00312441403845661,0.426425038552355
"bivt",0.005,1000,"0.05",FALSE,0.00291925183156402,-0.00244503914697204,0.28934089472255
"bivt",0.005,1000,"0.1",FALSE,0.00255898031413323,-0.0023009166798453,0.28934089472255
"bivt",0.005,1000,"0.01",FALSE,0.00415731248618625,-0.00284978955333086,0.28934089472255
"bivt",0.005,1000,"0.05",TRUE,0.00506306662711655,-0.00244561486219038,0.340564655616828
"bivt",0.005,1000,"0.1",TRUE,0.00380682390427848,-0.0022917064698531,0.340564655616828
"bivt",0.005,1000,"0.01",TRUE,0.0065433942015555,-0.00277198305655303,0.340564655616828
"bivt",0.005,1000,"0.05",TRUE,0.00342034338104868,-0.00201098988958736,0.334774514021653
"bivt",0.005,1000,"0.1",TRUE,0.00312855502313228,-0.00183545347140997,0.334774514021653
"bivt",0.005,1000,"0.01",TRUE,0.0046781835882131,-0.00249083534512175,0.334774514021653
"bivt",0.005,1000,"0.05",TRUE,0.0068603419655201,-0.00259716033813938,0.282038478645608
"bivt",0.005,1000,"0.1",TRUE,0.00530648500464794,-0.00242960654149032,0.282038478645608
"bivt",0.005,1000,"0.01",TRUE,0.00894218852686712,-0.00285400644032985,0.282038478645608
"bivt",0.005,1000,"0.05",FALSE,0.00676106352492653,-0.0034516509114466,0.216625608627572
"bivt",0.005,1000,"0.1",FALSE,0.00603817831605357,-0.0033038865824786,0.216625608627572
"bivt",0.005,1000,"0.01",TRUE,0.0105199276778842,-0.0038130801378788,0.216625608627572
"bivt",0.005,1000,"0.05",TRUE,0.00344402892034679,-0.00202844690278684,0.332486538925396
"bivt",0.005,1000,"0.1",TRUE,0.00297491608924253,-0.00185566398462339,0.332486538925396
"bivt",0.005,1000,"0.01",TRUE,0.0040812748174259,-0.00232317974033495,0.332486538925396
"bivt",0.005,1000,"0.05",TRUE,0.0064964588972928,-0.00295162790951557,0.283095897170852
"bivt",0.005,1000,"0.1",TRUE,0.00541912188490013,-0.002708886517031,0.283095897170852
"bivt",0.005,1000,"0.01",TRUE,0.00772956496289275,-0.00328692131875443,0.283095897170852
"bivt",0.005,1000,"0.05",TRUE,0.00614336911346192,-0.00278455041227898,0.287222369817648
"bivt",0.005,1000,"0.1",TRUE,0.00551233229358027,-0.00264657074593227,0.287222369817648
"bivt",0.005,1000,"0.01",TRUE,0.00781727555549836,-0.00313931664913329,0.287222369817648
"bivt",0.005,1000,"0.05",TRUE,0.0035639192140648,-0.00247367728331024,0.3173107003585
"bivt",0.005,1000,"0.1",TRUE,0.00306972990865822,-0.0022886750870607,0.3173107003585
"bivt",0.005,1000,"0.01",TRUE,0.00502378251864717,-0.00289246222253842,0.3173107003585
"bivt",0.005,1000,"0.05",FALSE,0.004952991090239,-0.00254579710553461,0.277612816991651
"bivt",0.005,1000,"0.1",FALSE,0.00385439125411144,-0.00237500879091933,0.277612816991651
"bivt",0.005,1000,"0.01",FALSE,0.00671096291721751,-0.00285062300594921,0.277612816991651
"bivt",0.005,1000,"0.05",TRUE,0.00942644280865637,-0.00401718665617593,0.205652350627599
"bivt",0.005,1000,"0.1",TRUE,0.00779214717050735,-0.00372600056012831,0.205652350627599
"bivt",0.005,1000,"0.01",TRUE,0.0129639440867768,-0.00455733356272339,0.205652350627599
"bivt",0.005,1000,"0.05",TRUE,0.00324727368814454,-0.00198450026776349,0.394418832053943
"bivt",0.005,1000,"0.1",FALSE,0.00276828265213032,-0.00170405377023523,0.394418832053943
"bivt",0.005,1000,"0.01",TRUE,0.00399930859878252,-0.00231256842911583,0.394418832053943
"bivt",0.005,1000,"0.05",TRUE,0.00629994434473793,-0.00299752370512172,0.266775495634285
"bivt",0.005,1000,"0.1",TRUE,0.00516399810830208,-0.0028881844606949,0.266775495634285
"bivt",0.005,1000,"0.01",TRUE,0.00897262929008448,-0.00329442921203679,0.266775495634285
"bivt",0.005,1000,"0.05",FALSE,0.00489247595850312,-0.00236831962102247,0.267137446121088
"bivt",0.005,1000,"0.1",FALSE,0.00401884624596058,-0.00225197438814399,0.267137446121088
"bivt",0.005,1000,"0.01",FALSE,0.00659342549156648,-0.00261727929350981,0.267137446121088
"bivt",0.005,1000,"0.05",TRUE,0.00464576942616557,-0.00226121901158249,0.31161049389957
"bivt",0.005,1000,"0.1",TRUE,0.00395668814278474,-0.00207077780532943,0.31161049389957
"bivt",0.005,1000,"0.01",TRUE,0.00613677742445719,-0.00264592700692592,0.31161049389957
"bivt",0.005,1000,"0.05",TRUE,0.00729359901876797,-0.00333658378471063,0.250355039754081
"bivt",0.005,1000,"0.1",TRUE,0.00531987711301351,-0.00303615917294942,0.250355039754081
"bivt",0.005,1000,"0.01",TRUE,0.00977444659191473,-0.00365122456162556,0.250355039754081
"bivt",0.005,1000,"0.05",FALSE,0.00684501948718888,-0.00272864984809149,0.280946002686935
"bivt",0.005,1000,"0.1",FALSE,0.00527935975234661,-0.0025204012858827,0.280946002686935
"bivt",0.005,1000,"0.01",FALSE,0.00836152193636114,-0.00297039610458773,0.280946002686935
"bivt",0.005,1000,"0.05",TRUE,0.00344911651638982,-0.00216664017329115,0.338512894541713
"bivt",0.005,1000,"0.1",TRUE,0.00292688444945219,-0.00194992455265909,0.338512894541713
"bivt",0.005,1000,"0.01",TRUE,0.00496955734430045,-0.00237144749538726,0.338512894541713
"bivt",0.005,1000,"0.05",TRUE,0.00573538823711564,-0.002633207633031,0.30497254891709
"bivt",0.005,1000,"0.1",TRUE,0.00460134147648537,-0.0024529064546875,0.30497254891709
"bivt",0.005,1000,"0.01",TRUE,0.00909564928881199,-0.00296372753165173,0.30497254891709
"bivt",0.005,1000,"0.05",FALSE,0.00720299838821032,-0.00330991212180948,0.217807129412662
"bivt",0.005,1000,"0.1",FALSE,0.00594374624636032,-0.00313894655496795,0.217807129412662
"bivt",0.005,1000,"0.01",TRUE,0.00997003640908681,-0.00364268806621689,0.217807129412662
"bivt",0.005,1000,"0.05",TRUE,0.00559608497495343,-0.00266644792895642,0.310283692184934
"bivt",0.005,1000,"0.1",TRUE,0.00514360751985952,-0.00250698196040227,0.310283692184934
"bivt",0.005,1000,"0.01",TRUE,0.00767552312844993,-0.00287889647653274,0.310283692184934
"bivt",0.005,1000,"0.05",TRUE,0.00611813301212549,-0.00257020117482376,0.334418537847004
"bivt",0.005,1000,"0.1",TRUE,0.00499781514824617,-0.00233418145345337,0.334418537847004
"bivt",0.005,1000,"0.01",TRUE,0.00770144825981676,-0.00292801649546846,0.334418537847004
"bivt",0.005,1000,"0.05",TRUE,0.00448953316173782,-0.00301336413799847,0.291392316778073
"bivt",0.005,1000,"0.1",TRUE,0.00391744869539535,-0.00269872393528814,0.291392316778073
"bivt",0.005,1000,"0.01",TRUE,0.00672974490443086,-0.00325649419466955,0.291392316778073
"bivt",0.005,1000,"0.05",TRUE,0.00729413439871015,-0.00301116635190192,0.282766866769098
"bivt",0.005,1000,"0.1",TRUE,0.00477122928568917,-0.0028500900018251,0.282766866769098
"bivt",0.005,1000,"0.01",TRUE,0.0100422444542069,-0.0033979366518101,0.282766866769098
"bivt",0.005,1000,"0.05",TRUE,0.00569306371394839,-0.0023936736266224,0.294175309142515
"bivt",0.005,1000,"0.1",TRUE,0.0045101910147401,-0.00223245424849842,0.294175309142515
"bivt",0.005,1000,"0.01",TRUE,0.00699304505395917,-0.00266281626358934,0.294175309142515
"bivt",0.005,1000,"0.05",FALSE,0.00904151502719208,-0.0033506459941352,0.215300827939453
"bivt",0.005,1000,"0.1",FALSE,0.00678903177470758,-0.00308092802052574,0.215300827939453
"bivt",0.005,1000,"0.01",TRUE,0.0122469434079967,-0.00359013146584916,0.215300827939453
"bivt",0.005,1000,"0.05",TRUE,0.0071200868904193,-0.00297224866045072,0.307114082214191
"bivt",0.005,1000,"0.1",TRUE,0.00621878357614492,-0.00275956772943544,0.307114082214191
"bivt",0.005,1000,"0.01",TRUE,0.00909137393369066,-0.00329695182084365,0.307114082214191
"bivt",0.005,1000,"0.05",FALSE,0.00781414358447474,-0.00309717949473817,0.232882095781159
"bivt",0.005,1000,"0.1",FALSE,0.00661862879618837,-0.00294583078919893,0.232882095781159
"bivt",0.005,1000,"0.01",FALSE,0.0109641505656216,-0.00327757468900571,0.232882095781159
"bivt",0.005,1000,"0.05",FALSE,0.00827087674185099,-0.0033417495014983,0.20168724625562
"bivt",0.005,1000,"0.1",FALSE,0.00715410480509867,-0.00317947889281961,0.20168724625562
"bivt",0.005,1000,"0.01",FALSE,0.0126125083305013,-0.00377798917657274,0.20168724625562
"bivt",0.005,1000,"0.05",FALSE,0.00601454186591518,-0.00283631177101501,0.235434837514849
"bivt",0.005,1000,"0.1",FALSE,0.00475102778040631,-0.00265815227759438,0.235434837514849
"bivt",0.005,1000,"0.01",FALSE,0.00843070756046741,-0.00335385610856155,0.235434837514849
"bivt",0.005,1000,"0.05",TRUE,0.00787338382658687,-0.00320486849969097,0.341962983206634
"bivt",0.005,1000,"0.1",TRUE,0.00606749480101842,-0.00292115406326767,0.341962983206634
"bivt",0.005,1000,"0.01",TRUE,0.00981415430528298,-0.00346886307299718,0.341962983206634
"bivt",0.005,1000,"0.05",TRUE,0.00431858663869823,-0.00279408080116895,0.302010678188875
"bivt",0.005,1000,"0.1",TRUE,0.00380593060264021,-0.00244087125931793,0.302010678188875
"bivt",0.005,1000,"0.01",TRUE,0.0057833088196934,-0.00311528663221203,0.302010678188875
"bivt",0.005,1000,"0.05",TRUE,0.0048186132350508,-0.0023963401212545,0.338161807102746
"bivt",0.005,1000,"0.1",TRUE,0.0042209026137316,-0.00226162900430393,0.338161807102746
"bivt",0.005,1000,"0.01",TRUE,0.00623708129521728,-0.0027103350754978,0.338161807102746
"bivt",0.005,1000,"0.05",TRUE,0.00403516375204508,-0.00290989405506324,0.331917743825408
"bivt",0.005,1000,"0.1",TRUE,0.00345380350598599,-0.00261476507339742,0.331917743825408
"bivt",0.005,1000,"0.01",TRUE,0.00612550915198852,-0.00317352902401915,0.331917743825408
"bivt",0.005,1000,"0.05",TRUE,0.00545423126310603,-0.00294095989763427,0.252437911576704
"bivt",0.005,1000,"0.1",FALSE,0.00475974417542389,-0.00264393811005794,0.252437911576704
"bivt",0.005,1000,"0.01",TRUE,0.00861877436313081,-0.00344327109882559,0.252437911576704
"bivt",0.005,1000,"0.05",FALSE,0.00516342790114999,-0.00249847471306887,0.282213292469766
"bivt",0.005,1000,"0.1",FALSE,0.00416307213885239,-0.0022665283870134,0.282213292469766
"bivt",0.005,1000,"0.01",FALSE,0.0068214804609836,-0.00290740763072702,0.282213292469766
"bivt",0.005,1000,"0.05",TRUE,0.00557793252400098,-0.00244280756402957,0.280347235024707
"bivt",0.005,1000,"0.1",TRUE,0.00480149235300063,-0.0023139377233378,0.280347235024707
"bivt",0.005,1000,"0.01",TRUE,0.00780868825356849,-0.00259542142542324,0.280347235024707
"bivt",0.005,1000,"0.05",FALSE,0.00501576908244544,-0.00308304351892353,0.217283839999129
"bivt",0.005,1000,"0.1",FALSE,0.00469829265611577,-0.00284170437790059,0.217283839999129
"bivt",0.005,1000,"0.01",TRUE,0.00719812590016632,-0.00354559371945091,0.217283839999129
"bivt",0.005,1000,"0.05",TRUE,0.00574186774869371,-0.00273335823973112,0.324324703177716
"bivt",0.005,1000,"0.1",TRUE,0.00479276158206947,-0.00255546090905429,0.324324703177716
"bivt",0.005,1000,"0.01",TRUE,0.00782980509896418,-0.00328089757293573,0.324324703177716
"bivt",0.005,1000,"0.05",TRUE,0.00528225350811976,-0.00300394255884663,0.291261870064937
"bivt",0.005,1000,"0.1",TRUE,0.00412517517584162,-0.00271888638209219,0.291261870064937
"bivt",0.005,1000,"0.01",TRUE,0.00747113731331202,-0.00330248013975563,0.291261870064937
"bivt",0.005,1000,"0.05",FALSE,0.0112929937502988,-0.00385093989350355,0.17848797018959
"bivt",0.005,1000,"0.1",FALSE,0.00892258878364864,-0.00365320151516793,0.17848797018959
"bivt",0.005,1000,"0.01",TRUE,0.0164744106803653,-0.00424030555359919,0.17848797018959
"bivt",0.005,1000,"0.05",FALSE,0.00472149238088818,-0.00274493681828871,0.273526164344282
"bivt",0.005,1000,"0.1",FALSE,0.00410575875375225,-0.00256280285103665,0.273526164344282
"bivt",0.005,1000,"0.01",TRUE,0.00594778705654278,-0.00305195551709582,0.273526164344282
"bivt",0.005,1000,"0.05",TRUE,0.00569329848079941,-0.00294974442245536,0.307304198459516
"bivt",0.005,1000,"0.1",TRUE,0.00509672541944001,-0.00271352218018201,0.307304198459516
"bivt",0.005,1000,"0.01",TRUE,0.00795767582696607,-0.0032429847618005,0.307304198459516
"bivt",0.005,1000,"0.05",TRUE,0.004155409003156,-0.00287171931041826,0.293508995267967
"bivt",0.005,1000,"0.1",TRUE,0.00385599479036666,-0.00260834051200387,0.293508995267967
"bivt",0.005,1000,"0.01",TRUE,0.00581722297606841,-0.00325986987684099,0.293508995267967
"bivt",0.005,1000,"0.05",TRUE,0.00658889944590058,-0.00318251110098784,0.275759286801199
"bivt",0.005,1000,"0.1",TRUE,0.00522636342885863,-0.0028549262543513,0.275759286801199
"bivt",0.005,1000,"0.01",TRUE,0.00910889097129138,-0.00359649235850164,0.275759286801199
"bivt",0.005,1000,"0.05",TRUE,0.00452887371066172,-0.00276598235461298,0.33047087634897
"bivt",0.005,1000,"0.1",TRUE,0.0037646068278637,-0.00244686580929521,0.33047087634897
"bivt",0.005,1000,"0.01",TRUE,0.00653254830761049,-0.00304725333806328,0.33047087634897
"bivt",0.005,1000,"0.05",FALSE,0.00803481652319954,-0.00298537311260925,0.264428723629518
"bivt",0.005,1000,"0.1",FALSE,0.0070989261934354,-0.00279947957247322,0.264428723629518
"bivt",0.005,1000,"0.01",FALSE,0.0112771866010082,-0.00322523845503013,0.264428723629518
"bivt",0.005,1000,"0.05",TRUE,0.00501908319197139,-0.0026567849907057,0.304107197003876
"bivt",0.005,1000,"0.1",TRUE,0.00468679983574571,-0.00243276286078735,0.304107197003876
"bivt",0.005,1000,"0.01",TRUE,0.00719325352374451,-0.00296678986304511,0.304107197003876
"bivt",0.005,1000,"0.05",TRUE,0.00426523980213217,-0.00222994361147148,0.35751288890573
"bivt",0.005,1000,"0.1",FALSE,0.00305784101864007,-0.00212133709006745,0.35751288890573
"bivt",0.005,1000,"0.01",TRUE,0.00510253511499457,-0.00256268700900606,0.35751288890573
"bivt",0.005,1000,"0.05",TRUE,0.00711315083952237,-0.00292208209986686,0.216213786298831
"bivt",0.005,1000,"0.1",TRUE,0.00600507038119337,-0.00267875550645965,0.216213786298831
"bivt",0.005,1000,"0.01",TRUE,0.0111970743820887,-0.00342560670516648,0.216213786298831
"bivt",0.005,1000,"0.05",TRUE,0.00872844697283061,-0.00356439577019532,0.233313003230659
"bivt",0.005,1000,"0.1",TRUE,0.00717350705104061,-0.00322805966600415,0.233313003230659
"bivt",0.005,1000,"0.01",TRUE,0.0141330330095367,-0.00394178629773136,0.233313003230659
"bivt",0.005,1000,"0.05",TRUE,0.0040735129663224,-0.00245873535382263,0.29157631432369
"bivt",0.005,1000,"0.1",TRUE,0.00360776214716817,-0.00216562477043982,0.29157631432369
"bivt",0.005,1000,"0.01",TRUE,0.00575956068219341,-0.00292589809005864,0.29157631432369
"bivt",0.005,1000,"0.05",TRUE,0.00468382366625534,-0.00279879124547637,0.283293594744688
"bivt",0.005,1000,"0.1",TRUE,0.00387843776964616,-0.00264164588913685,0.283293594744688
"bivt",0.005,1000,"0.01",TRUE,0.00623089132459451,-0.00310720614911803,0.283293594744688
"bivt",0.005,1000,"0.05",TRUE,0.00586040415123268,-0.00253169567908917,0.261064699330511
"bivt",0.005,1000,"0.1",TRUE,0.00476140322786089,-0.00235974456166859,0.261064699330511
"bivt",0.005,1000,"0.01",TRUE,0.00866209983045971,-0.00279678517767464,0.261064699330511
"bivt",0.005,1000,"0.05",TRUE,0.00425709148712564,-0.002730665256318,0.303088172726513
"bivt",0.005,1000,"0.1",TRUE,0.00378574838162694,-0.00258745894379654,0.303088172726513
"bivt",0.005,1000,"0.01",TRUE,0.00652238218081941,-0.00298171001845446,0.303088172726513
"bivt",0.005,1000,"0.05",TRUE,0.00484186777350199,-0.00242694852485635,0.33239449214804
"bivt",0.005,1000,"0.1",TRUE,0.00402250897115865,-0.00225221396873344,0.33239449214804
"bivt",0.005,1000,"0.01",TRUE,0.00593596446574268,-0.00282281256912115,0.33239449214804
"bivt",0.005,1000,"0.05",TRUE,0.00444164196253072,-0.00226306273584715,0.302959089875828
"bivt",0.005,1000,"0.1",FALSE,0.00345248482313039,-0.00210685881111932,0.302959089875828
"bivt",0.005,1000,"0.01",TRUE,0.00699590546663579,-0.00246710025571475,0.302959089875828
"bivt",0.005,1000,"0.05",TRUE,0.00554387146469448,-0.00259839729075915,0.305896356666462
"bivt",0.005,1000,"0.1",TRUE,0.00440035431986961,-0.00243820973201333,0.305896356666462
"bivt",0.005,1000,"0.01",TRUE,0.00779928128904558,-0.0029526028818771,0.305896356666462
"bivt",0.005,1000,"0.05",TRUE,0.0116735146787187,-0.00404520155508632,0.18260328424776
"bivt",0.005,1000,"0.1",TRUE,0.00873166211664303,-0.00381755751786211,0.18260328424776
"bivt",0.005,1000,"0.01",TRUE,0.016806160996423,-0.004456930985843,0.18260328424776
"bivt",0.005,1000,"0.05",TRUE,0.00341889097801688,-0.00215745215525579,0.331511863427735
"bivt",0.005,1000,"0.1",TRUE,0.00281173763998738,-0.00197086056794726,0.331511863427735
"bivt",0.005,1000,"0.01",TRUE,0.00477827336746096,-0.00263312534751879,0.331511863427735
"bivt",0.005,1000,"0.05",FALSE,0.00687868608839136,-0.00282740799409674,0.230339566915176
"bivt",0.005,1000,"0.1",FALSE,0.00547870667485533,-0.00265263810634083,0.230339566915176
"bivt",0.005,1000,"0.01",TRUE,0.008626454798485,-0.00323262460186337,0.230339566915176
"bivt",0.005,1000,"0.05",TRUE,0.00419004181224,-0.00227770849589064,0.32669738672689
"bivt",0.005,1000,"0.1",TRUE,0.00358368023090141,-0.00210540332201675,0.32669738672689
"bivt",0.005,1000,"0.01",TRUE,0.00660928601594046,-0.0027369564346634,0.32669738672689
"bivt",0.005,1000,"0.05",FALSE,0.00627230216324937,-0.00276652683511799,0.269197140564188
"bivt",0.005,1000,"0.1",FALSE,0.00409352216631237,-0.00256208224911019,0.269197140564188
"bivt",0.005,1000,"0.01",TRUE,0.00873617400001679,-0.00342841796091606,0.269197140564188
"bivt",0.005,1000,"0.05",TRUE,0.00542750801828261,-0.00287250194956626,0.281515506254773
"bivt",0.005,1000,"0.1",TRUE,0.00441056908400055,-0.00262913980827209,0.281515506254773
"bivt",0.005,1000,"0.01",TRUE,0.00741268342807199,-0.00313151271964164,0.281515506254773
"bivt",0.005,1000,"0.05",TRUE,0.00476815640469956,-0.00285596166106748,0.292834813646434
"bivt",0.005,1000,"0.1",TRUE,0.0041685872530197,-0.00266105204036494,0.292834813646434
"bivt",0.005,1000,"0.01",TRUE,0.00658370017767246,-0.00313346953720199,0.292834813646434
"bivt",0.001,5000,"0.05",FALSE,0.00050906876208,-0.000304886926429529,0.262741700238292
"bivt",0.001,5000,"0.1",FALSE,0.000441932690233722,-0.000284664970353068,0.262741700238292
"bivt",0.001,5000,"0.01",FALSE,0.000602908675490566,-0.000357265540621945,0.262741700238292
"bivt",0.001,5000,"0.05",TRUE,0.000577110949109947,-0.00038254375843916,0.252163497661482
"bivt",0.001,5000,"0.1",TRUE,0.00046515906908321,-0.000349772698940604,0.252163497661482
"bivt",0.001,5000,"0.01",TRUE,0.000786136138503933,-0.000432813974155472,0.252163497661482
"bivt",0.001,5000,"0.05",FALSE,0.000702236216373711,-0.000372040801634319,0.245233880375271
"bivt",0.001,5000,"0.1",FALSE,0.000583404212566255,-0.000337715302729354,0.245233880375271
"bivt",0.001,5000,"0.01",FALSE,0.000866070006648372,-0.000431138393008152,0.245233880375271
"bivt",0.001,5000,"0.05",TRUE,0.000536379379888481,-0.000347436722468173,0.268294288210636
"bivt",0.001,5000,"0.1",TRUE,0.000416774778917139,-0.000320762867692669,0.268294288210636
"bivt",0.001,5000,"0.01",TRUE,0.000648865002645803,-0.000407952785976925,0.268294288210636
"bivt",0.001,5000,"0.05",FALSE,0.000593449722667251,-0.000361837195185427,0.264110378455846
"bivt",0.001,5000,"0.1",FALSE,0.000475425092533457,-0.000338447987600386,0.264110378455846
"bivt",0.001,5000,"0.01",FALSE,0.000823613623774939,-0.000422303610000805,0.264110378455846
"bivt",0.001,5000,"0.05",FALSE,0.000546338569383323,-0.000372376277779076,0.256603659158523
"bivt",0.001,5000,"0.1",FALSE,0.000488352947758929,-0.000343938033021973,0.256603659158523
"bivt",0.001,5000,"0.01",TRUE,0.000687935361293255,-0.000432068666893325,0.256603659158523
