"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat"
"bivt",5e-05,1e+05,"0.01",TRUE,3.99038444970477e-05,-2.56569753059862e-05,0.264020925703936
"bivt",5e-05,1e+05,"0.05",TRUE,3.43615168524939e-05,-2.21269937127803e-05,0.281336174831253
"bivt",5e-05,1e+05,"0.1",TRUE,2.90065384596487e-05,-1.96391601559853e-05,0.281336174831253
"bivt",5e-05,1e+05,"0.01",TRUE,4.64503716017695e-05,-2.67345098563575e-05,0.281336174831253
"bivt",5e-05,1e+05,"0.05",FALSE,3.32469717917888e-05,-2.16605868114272e-05,0.233896046861557
"bivt",5e-05,1e+05,"0.1",FALSE,2.82548553086092e-05,-1.92137703052404e-05,0.233896046861557
"bivt",5e-05,1e+05,"0.01",TRUE,4.42087293341685e-05,-2.63974226757373e-05,0.233896046861557
"bivt",5e-05,1e+05,"0.05",TRUE,3.55192298394193e-05,-2.26672423494096e-05,0.272631866139869
"bivt",5e-05,1e+05,"0.1",TRUE,2.98863084905423e-05,-1.95764858081463e-05,0.272631866139869
"bivt",5e-05,1e+05,"0.01",TRUE,4.69119370365613e-05,-2.73557084451727e-05,0.272631866139869
"bivt",5e-05,1e+05,"0.05",TRUE,3.17437789729684e-05,-2.19502666539496e-05,0.285086971974183
"bivt",5e-05,1e+05,"0.1",TRUE,2.69944338656769e-05,-1.955859165867e-05,0.285086971974183
"bivt",5e-05,1e+05,"0.01",TRUE,4.14772664836312e-05,-2.60196487659058e-05,0.285086971974183
"bivt",5e-05,1e+05,"0.05",TRUE,3.17088274703761e-05,-2.14264781588201e-05,0.266498408057707
"bivt",5e-05,1e+05,"0.1",TRUE,2.64315934820217e-05,-1.86129420559897e-05,0.266498408057707
"bivt",5e-05,1e+05,"0.01",TRUE,4.28039950921592e-05,-2.63228957909718e-05,0.266498408057707
"bivt",5e-05,1e+05,"0.05",TRUE,3.12925680105791e-05,-2.1494100295754e-05,0.250479446398583
"bivt",5e-05,1e+05,"0.1",TRUE,2.69632576187407e-05,-1.91321684621329e-05,0.250479446398583
"bivt",5e-05,1e+05,"0.01",TRUE,4.14397533455602e-05,-2.51771772797352e-05,0.250479446398583
"bivt",5e-05,1e+05,"0.05",TRUE,3.03639418921245e-05,-2.09264662777805e-05,0.262298784708463
"bivt",5e-05,1e+05,"0.1",TRUE,2.53997580106165e-05,-1.82797085400736e-05,0.262298784708463
"bivt",5e-05,1e+05,"0.01",TRUE,4.08598155681551e-05,-2.54207959680219e-05,0.262298784708463
"bivt",5e-05,1e+05,"0.05",TRUE,3.33313026929047e-05,-2.21230297973483e-05,0.26995323744963
"bivt",5e-05,1e+05,"0.1",TRUE,2.79251422274768e-05,-1.93655182764209e-05,0.26995323744963
"bivt",5e-05,1e+05,"0.01",TRUE,4.31194721963469e-05,-2.61643656373823e-05,0.26995323744963
"bivt",5e-05,1e+05,"0.05",TRUE,3.45135252854626e-05,-2.21115193455368e-05,0.267383455385676
"bivt",5e-05,1e+05,"0.1",TRUE,2.87836663925092e-05,-1.94218770602663e-05,0.267383455385676
"bivt",5e-05,1e+05,"0.01",TRUE,4.51764493278723e-05,-2.67650807715068e-05,0.267383455385676
"bivt",5e-05,1e+05,"0.05",TRUE,3.54489516481157e-05,-2.24720171049338e-05,0.277581430506745
"bivt",5e-05,1e+05,"0.1",TRUE,2.93012129764838e-05,-1.97690563862125e-05,0.277581430506745
"bivt",5e-05,1e+05,"0.01",TRUE,4.8926917271996e-05,-2.67962698237682e-05,0.277581430506745
"bivt",5e-05,1e+05,"0.05",TRUE,3.41526240227765e-05,-2.2650945073109e-05,0.268942192352317
"bivt",5e-05,1e+05,"0.1",TRUE,2.93086236727765e-05,-1.96799314556846e-05,0.268942192352317
"bivt",5e-05,1e+05,"0.01",TRUE,4.64426814223554e-05,-2.75062288095871e-05,0.268942192352317
"bivt",5e-05,1e+05,"0.05",TRUE,3.67442078577321e-05,-2.2817853412886e-05,0.245484534884053
"bivt",5e-05,1e+05,"0.1",TRUE,3.04314997165884e-05,-2.0159472243024e-05,0.245484534884053
"bivt",5e-05,1e+05,"0.01",TRUE,4.7848846144964e-05,-2.75128709227658e-05,0.245484534884053
"bivt",5e-05,1e+05,"0.05",TRUE,3.72757405106812e-05,-2.32600160098335e-05,0.270255932474752
"bivt",5e-05,1e+05,"0.1",TRUE,3.12782197719662e-05,-2.07252455293043e-05,0.270255932474752
"bivt",5e-05,1e+05,"0.01",TRUE,4.94954766422808e-05,-2.84776321787209e-05,0.270255932474752
"bivt",5e-05,1e+05,"0.05",TRUE,3.38021241607754e-05,-2.23525236562214e-05,0.258100787706846
"bivt",5e-05,1e+05,"0.1",TRUE,2.87322030967832e-05,-1.95412216347967e-05,0.258100787706846
"bivt",5e-05,1e+05,"0.01",TRUE,4.21684626473832e-05,-2.80552252109748e-05,0.258100787706846
"bivt",5e-05,1e+05,"0.05",TRUE,3.26566801063545e-05,-2.15871669325303e-05,0.28638414811598
"bivt",5e-05,1e+05,"0.1",TRUE,2.74673676604445e-05,-1.87744337780841e-05,0.28638414811598
"bivt",5e-05,1e+05,"0.01",TRUE,4.41599956599347e-05,-2.59301994177146e-05,0.28638414811598
"bivt",5e-05,1e+05,"0.05",TRUE,3.27783353392282e-05,-2.19895092258279e-05,0.276057357064726
"bivt",5e-05,1e+05,"0.1",TRUE,2.69816605283217e-05,-1.88199429874442e-05,0.276057357064726
"bivt",5e-05,1e+05,"0.01",TRUE,4.1981270593426e-05,-2.57222006743114e-05,0.276057357064726
"bivt",5e-05,1e+05,"0.05",TRUE,3.45568930439904e-05,-2.24194546037014e-05,0.248215800966048
"bivt",5e-05,1e+05,"0.1",TRUE,2.95917898053385e-05,-1.96774681425468e-05,0.248215800966048
"bivt",5e-05,1e+05,"0.01",TRUE,4.79929581035976e-05,-2.60807206862736e-05,0.248215800966048
"bivt",5e-05,1e+05,"0.05",TRUE,3.43707205558977e-05,-2.19111860818973e-05,0.25999257110862
"bivt",5e-05,1e+05,"0.1",TRUE,2.87828475104525e-05,-1.9593077522001e-05,0.25999257110862
"bivt",5e-05,1e+05,"0.01",TRUE,4.70491564258483e-05,-2.6928298766347e-05,0.25999257110862
"bivt",5e-05,1e+05,"0.05",TRUE,3.26625834292825e-05,-2.18359685810119e-05,0.27625695658103
"bivt",5e-05,1e+05,"0.1",TRUE,2.75750818448525e-05,-1.9003907018386e-05,0.27625695658103
"bivt",5e-05,1e+05,"0.01",TRUE,4.48025533779004e-05,-2.70010427396665e-05,0.27625695658103
"bivt",5e-05,1e+05,"0.05",TRUE,3.26063469043358e-05,-2.09043980691207e-05,0.280875491586997
"bivt",5e-05,1e+05,"0.1",TRUE,2.72663482564216e-05,-1.84136305109812e-05,0.280875491586997
"bivt",5e-05,1e+05,"0.01",TRUE,4.38380747076065e-05,-2.55015866770799e-05,0.280875491586997
"bivt",5e-05,1e+05,"0.05",TRUE,3.59019439144469e-05,-2.27835533089751e-05,0.276868337185689
"bivt",5e-05,1e+05,"0.1",TRUE,2.99684027303827e-05,-2.01799996968408e-05,0.276868337185689
"bivt",5e-05,1e+05,"0.01",TRUE,4.86242061547105e-05,-2.673483259957e-05,0.276868337185689
"bivt",5e-05,1e+05,"0.05",TRUE,3.00640812638883e-05,-2.09735205206484e-05,0.275399710662531
"bivt",5e-05,1e+05,"0.1",TRUE,2.5551454815855e-05,-1.84055131084651e-05,0.275399710662531
"bivt",5e-05,1e+05,"0.01",TRUE,3.84419104507705e-05,-2.56751493911133e-05,0.275399710662531
"bivt",5e-05,1e+05,"0.05",TRUE,3.32785160488016e-05,-2.17073773214837e-05,0.259323221155052
"bivt",5e-05,1e+05,"0.1",TRUE,2.79871582001825e-05,-1.93224503254014e-05,0.259323221155052
"bivt",5e-05,1e+05,"0.01",TRUE,4.49708523660621e-05,-2.61208736878219e-05,0.259323221155052
"bivt",5e-05,1e+05,"0.05",TRUE,3.75983814181638e-05,-2.38669817019368e-05,0.239605506644924
"bivt",5e-05,1e+05,"0.1",TRUE,3.15058711164569e-05,-2.09159489805943e-05,0.239605506644924
"bivt",5e-05,1e+05,"0.01",TRUE,4.97296194032723e-05,-2.85476473422235e-05,0.239605506644924
"bivt",5e-05,1e+05,"0.05",TRUE,3.81318024957529e-05,-2.33237131687682e-05,0.275131001984134
"bivt",5e-05,1e+05,"0.1",TRUE,3.13384995653429e-05,-2.06671627486812e-05,0.275131001984134
"bivt",5e-05,1e+05,"0.01",TRUE,5.11955264371598e-05,-2.82862850630467e-05,0.275131001984134
"bivt",5e-05,1e+05,"0.05",TRUE,3.41968195964744e-05,-2.203946315879e-05,0.25938903309498
"bivt",5e-05,1e+05,"0.1",TRUE,2.90048591532858e-05,-1.95679512976896e-05,0.25938903309498
"bivt",5e-05,1e+05,"0.01",TRUE,4.62618904201514e-05,-2.65457644092671e-05,0.25938903309498
"bivt",5e-05,1e+05,"0.05",TRUE,3.3534190517443e-05,-2.25439310273704e-05,0.250962393043195
"bivt",5e-05,1e+05,"0.1",TRUE,2.81307858917754e-05,-1.99996957264764e-05,0.250962393043195
"bivt",5e-05,1e+05,"0.01",TRUE,4.65174089036385e-05,-2.70411288575788e-05,0.250962393043195
"bivt",5e-05,1e+05,"0.05",TRUE,3.68057851136238e-05,-2.30094189670573e-05,0.256748742638277
"bivt",5e-05,1e+05,"0.1",TRUE,3.01640232781038e-05,-2.03895419596422e-05,0.256748742638277
"bivt",5e-05,1e+05,"0.01",TRUE,4.80823562850427e-05,-2.85444464651164e-05,0.256748742638277
"bivt",5e-05,1e+05,"0.05",TRUE,2.91563795946348e-05,-2.0124543694572e-05,0.274897621770571
"bivt",5e-05,1e+05,"0.1",TRUE,2.49860541259841e-05,-1.79733670746369e-05,0.274897621770571
"bivt",5e-05,1e+05,"0.01",TRUE,3.75030446124373e-05,-2.46384063972339e-05,0.274897621770571
"bivt",5e-05,1e+05,"0.05",TRUE,3.10263781188472e-05,-2.08522836277619e-05,0.260786451348238
"bivt",5e-05,1e+05,"0.1",TRUE,2.5911419299108e-05,-1.83193213385958e-05,0.260786451348238
"bivt",5e-05,1e+05,"0.01",TRUE,4.17068290690152e-05,-2.53655718937628e-05,0.260786451348238
"bivt",5e-05,1e+05,"0.05",TRUE,3.22688891100083e-05,-2.12769827126849e-05,0.249701378281462
"bivt",5e-05,1e+05,"0.1",TRUE,2.70096173780007e-05,-1.90284299452578e-05,0.249701378281462
"bivt",5e-05,1e+05,"0.01",TRUE,4.18501770074296e-05,-2.53822531656458e-05,0.249701378281462
"bivt",5e-05,1e+05,"0.05",TRUE,3.05542273831297e-05,-2.0438101083752e-05,0.262304584108558
"bivt",5e-05,1e+05,"0.1",TRUE,2.60951934358231e-05,-1.8238097442636e-05,0.262304584108558
"bivt",5e-05,1e+05,"0.01",TRUE,4.05549923539522e-05,-2.55121815722194e-05,0.262304584108558
"bivt",5e-05,1e+05,"0.05",TRUE,4.2176904788024e-05,-2.49745629815366e-05,0.272746969697384
"bivt",5e-05,1e+05,"0.1",TRUE,3.51738783844868e-05,-2.21981516769683e-05,0.272746969697384
"bivt",5e-05,1e+05,"0.01",TRUE,5.59852132656294e-05,-2.98549357781279e-05,0.272746969697384
"bivt",5e-05,1e+05,"0.05",TRUE,3.35673674765861e-05,-2.21511926573671e-05,0.282115553007855
"bivt",5e-05,1e+05,"0.1",TRUE,2.82081450997798e-05,-1.94291477367185e-05,0.282115553007855
"bivt",5e-05,1e+05,"0.01",TRUE,4.38666587230785e-05,-2.63057113283661e-05,0.282115553007855
"bivt",5e-05,1e+05,"0.05",TRUE,3.49164903857807e-05,-2.26741130390793e-05,0.255707391766178
"bivt",5e-05,1e+05,"0.1",TRUE,2.95815872145404e-05,-1.9797522510426e-05,0.255707391766178
"bivt",5e-05,1e+05,"0.01",TRUE,4.68466461880074e-05,-2.83144335104018e-05,0.255707391766178
"bivt",5e-05,1e+05,"0.05",TRUE,3.39399521701334e-05,-2.20529299359122e-05,0.256993771478738
"bivt",5e-05,1e+05,"0.1",TRUE,2.86320906402952e-05,-1.92633386985517e-05,0.256993771478738
"bivt",5e-05,1e+05,"0.01",TRUE,4.40448611765428e-05,-2.64919007155208e-05,0.256993771478738
"bivt",5e-05,1e+05,"0.05",TRUE,3.278396514512e-05,-2.18838186264339e-05,0.248561733352815
"bivt",5e-05,1e+05,"0.1",TRUE,2.77384953299448e-05,-1.95974932863051e-05,0.248561733352815
"bivt",5e-05,1e+05,"0.01",TRUE,4.57439931076403e-05,-2.63470682526484e-05,0.248561733352815
"bivt",5e-05,1e+05,"0.05",TRUE,3.50898549846895e-05,-2.24072736123264e-05,0.245395370677077
"bivt",5e-05,1e+05,"0.1",TRUE,2.94355814974166e-05,-1.94325062880666e-05,0.245395370677077
"bivt",5e-05,1e+05,"0.01",TRUE,4.6908221598424e-05,-2.75634466107669e-05,0.245395370677077
"bivt",5e-05,1e+05,"0.05",TRUE,3.15330793741738e-05,-2.14573782446839e-05,0.265786905252661
"bivt",5e-05,1e+05,"0.1",TRUE,2.73308932779914e-05,-1.88241327143421e-05,0.265786905252661
"bivt",5e-05,1e+05,"0.01",TRUE,4.26026091311808e-05,-2.65097178914804e-05,0.265786905252661
"bivt",5e-05,1e+05,"0.05",TRUE,3.08938021758452e-05,-2.09268365739572e-05,0.261168958871263
"bivt",5e-05,1e+05,"0.1",TRUE,2.61487806622534e-05,-1.84574048602818e-05,0.261168958871263
"bivt",5e-05,1e+05,"0.01",TRUE,4.02676577656093e-05,-2.53155704804898e-05,0.261168958871263
"bivt",5e-05,1e+05,"0.05",TRUE,3.1664729301101e-05,-2.15915414177329e-05,0.266902482480253
"bivt",5e-05,1e+05,"0.1",TRUE,2.69569008153055e-05,-1.92078142164914e-05,0.266902482480253
"bivt",5e-05,1e+05,"0.01",TRUE,4.17217696333182e-05,-2.59964665177624e-05,0.266902482480253
"bivt",5e-05,1e+05,"0.05",TRUE,3.34504127309558e-05,-2.15938753932726e-05,0.273786134761759
"bivt",5e-05,1e+05,"0.1",TRUE,2.78959733045476e-05,-1.92419223347241e-05,0.273786134761759
"bivt",5e-05,1e+05,"0.01",TRUE,4.20396194772263e-05,-2.65334782431295e-05,0.273786134761759
"bivt",5e-05,1e+05,"0.05",TRUE,3.17217890082429e-05,-2.10233043705617e-05,0.249096293002864
"bivt",5e-05,1e+05,"0.1",TRUE,2.72520607731877e-05,-1.86618358508868e-05,0.249096293002864
"bivt",5e-05,1e+05,"0.01",TRUE,4.3422672968237e-05,-2.61853017341933e-05,0.249096293002864
"bivt",5e-05,1e+05,"0.05",TRUE,3.57846702716563e-05,-2.31908995457543e-05,0.257445858165814
"bivt",5e-05,1e+05,"0.1",TRUE,3.02914360102445e-05,-2.06627052750341e-05,0.257445858165814
"bivt",5e-05,1e+05,"0.01",TRUE,4.59121978395073e-05,-2.77609989296255e-05,0.257445858165814
"bivt",5e-05,1e+05,"0.05",TRUE,3.24865558207605e-05,-2.24779741188951e-05,0.254581204890998
"bivt",5e-05,1e+05,"0.1",TRUE,2.77369186526209e-05,-1.94811354852858e-05,0.254581204890998
"bivt",5e-05,1e+05,"0.01",TRUE,4.41463696636738e-05,-2.65530070766303e-05,0.254581204890998
"bivt",5e-05,1e+05,"0.05",TRUE,3.12589152331232e-05,-2.08156897655601e-05,0.263520397445947
"bivt",5e-05,1e+05,"0.1",TRUE,2.64849652945539e-05,-1.80513388914386e-05,0.263520397445947
"bivt",5e-05,1e+05,"0.01",TRUE,4.1312634112495e-05,-2.53897448369395e-05,0.263520397445947
"bivt",5e-05,1e+05,"0.05",TRUE,3.24365429308633e-05,-2.14970802674456e-05,0.277914441154069
"bivt",5e-05,1e+05,"0.1",TRUE,2.69695039856902e-05,-1.8696967191337e-05,0.277914441154069
"bivt",5e-05,1e+05,"0.01",TRUE,4.39396658282522e-05,-2.70446085082677e-05,0.277914441154069
"bivt",5e-05,1e+05,"0.05",TRUE,3.32242509051475e-05,-2.15229494333365e-05,0.253418167787885
"bivt",5e-05,1e+05,"0.1",TRUE,2.75108766726931e-05,-1.90860999161935e-05,0.253418167787885
"bivt",5e-05,1e+05,"0.01",TRUE,4.11259726512422e-05,-2.57212708628386e-05,0.253418167787885
"bivt",5e-05,1e+05,"0.05",TRUE,3.33980000805152e-05,-2.17322716397572e-05,0.262655170429795
"bivt",5e-05,1e+05,"0.1",TRUE,2.72719544142395e-05,-1.90859580478592e-05,0.262655170429795
"bivt",5e-05,1e+05,"0.01",TRUE,4.22703959082699e-05,-2.66591206090021e-05,0.262655170429795
"bivt",5e-05,1e+05,"0.05",TRUE,3.01785765166152e-05,-2.08704654441207e-05,0.255798151491874
"bivt",5e-05,1e+05,"0.1",TRUE,2.5914829869707e-05,-1.82940685309806e-05,0.255798151491874
"bivt",5e-05,1e+05,"0.01",TRUE,3.86622107137783e-05,-2.58033398560184e-05,0.255798151491874
"bivt",5e-05,1e+05,"0.05",TRUE,2.9906946935151e-05,-2.04170441903222e-05,0.248287703871051
"bivt",5e-05,1e+05,"0.1",TRUE,2.55269333007382e-05,-1.79958137202966e-05,0.248287703871051
"bivt",5e-05,1e+05,"0.01",TRUE,3.90413631600556e-05,-2.50594075988481e-05,0.248287703871051
"bivt",5e-05,1e+05,"0.05",TRUE,3.30399046487577e-05,-2.22702613507391e-05,0.257328741219016
"bivt",5e-05,1e+05,"0.1",TRUE,2.77432158187578e-05,-1.94695907176853e-05,0.257328741219016
"bivt",5e-05,1e+05,"0.01",TRUE,4.31966490341309e-05,-2.69891902168337e-05,0.257328741219016
"bivt",5e-05,1e+05,"0.05",TRUE,3.77802791794362e-05,-2.31168800059076e-05,0.259806368472181
"bivt",5e-05,1e+05,"0.1",TRUE,3.13174489029455e-05,-2.03185141505532e-05,0.259806368472181
"bivt",5e-05,1e+05,"0.01",TRUE,5.24793115365559e-05,-2.76189245737842e-05,0.259806368472181
"bivt",5e-05,1e+05,"0.05",TRUE,3.20206293717339e-05,-2.09897740708935e-05,0.244424556211392
"bivt",5e-05,1e+05,"0.1",TRUE,2.64899780379899e-05,-1.86397588963172e-05,0.244424556211392
"bivt",5e-05,1e+05,"0.01",TRUE,4.1921441202384e-05,-2.55536743132656e-05,0.244424556211392
"bivt",5e-05,1e+05,"0.05",TRUE,3.25270481295103e-05,-2.11990689280822e-05,0.243210059760334
"bivt",5e-05,1e+05,"0.1",TRUE,2.79811830153162e-05,-1.90370068415152e-05,0.243210059760334
"bivt",5e-05,1e+05,"0.01",TRUE,4.48788244860316e-05,-2.53979709840881e-05,0.243210059760334
"bivt",5e-05,1e+05,"0.05",TRUE,3.33788226795374e-05,-2.22616171810673e-05,0.282779517714546
"bivt",5e-05,1e+05,"0.1",TRUE,2.8845862931954e-05,-1.95082095760827e-05,0.282779517714546
"bivt",5e-05,1e+05,"0.01",TRUE,4.32557974428322e-05,-2.68257958742334e-05,0.282779517714546
"bivt",5e-05,1e+05,"0.05",TRUE,3.12610208199587e-05,-2.12770359111499e-05,0.257959040229667
"bivt",5e-05,1e+05,"0.1",TRUE,2.65648458822213e-05,-1.90750052222436e-05,0.257959040229667
"bivt",5e-05,1e+05,"0.01",TRUE,4.14122372676458e-05,-2.55720793570485e-05,0.257959040229667
"bivt",5e-05,1e+05,"0.05",TRUE,3.14228495507025e-05,-2.11063825717998e-05,0.257886772286061
"bivt",5e-05,1e+05,"0.1",TRUE,2.68757163029537e-05,-1.84966072514298e-05,0.257886772286061
"bivt",5e-05,1e+05,"0.01",TRUE,4.17089472601495e-05,-2.50956599647965e-05,0.257886772286061
"bivt",5e-05,1e+05,"0.05",TRUE,3.49903498058428e-05,-2.23809246677137e-05,0.251929630538425
"bivt",5e-05,1e+05,"0.1",TRUE,2.94666552015251e-05,-1.98210141359119e-05,0.251929630538425
"bivt",5e-05,1e+05,"0.01",TRUE,4.64162813750721e-05,-2.77646975267221e-05,0.251929630538425
"bivt",5e-05,1e+05,"0.05",TRUE,3.5233702502347e-05,-2.25399540018787e-05,0.263936862641381
"bivt",5e-05,1e+05,"0.1",TRUE,2.97712780703816e-05,-1.96857752097174e-05,0.263936862641381
"bivt",5e-05,1e+05,"0.01",TRUE,4.62610636385206e-05,-2.6543514747092e-05,0.263936862641381
"bivt",5e-05,1e+05,"0.05",TRUE,3.26793692326111e-05,-2.17501222765463e-05,0.286330915169836
"bivt",5e-05,1e+05,"0.1",TRUE,2.73544259381037e-05,-1.88731071782648e-05,0.286330915169836
"bivt",5e-05,1e+05,"0.01",TRUE,4.26304391093378e-05,-2.59810990470435e-05,0.286330915169836
"bivt",5e-05,1e+05,"0.05",TRUE,3.13722369277919e-05,-2.10310388362228e-05,0.25380744932242
"bivt",5e-05,1e+05,"0.1",TRUE,2.62989223276773e-05,-1.86001405958843e-05,0.25380744932242
"bivt",5e-05,1e+05,"0.01",TRUE,4.01610923429001e-05,-2.50275913935347e-05,0.25380744932242
"bivt",5e-05,1e+05,"0.05",TRUE,3.43367150898978e-05,-2.24686711173575e-05,0.261870101060734
"bivt",5e-05,1e+05,"0.1",TRUE,2.9375971588445e-05,-2.00398673537504e-05,0.261870101060734
"bivt",5e-05,1e+05,"0.01",TRUE,4.70623594692594e-05,-2.74784603881974e-05,0.261870101060734
"bivt",5e-05,1e+05,"0.05",TRUE,3.12839304520036e-05,-2.08782662780965e-05,0.253452736066071
"bivt",5e-05,1e+05,"0.1",TRUE,2.69650221971636e-05,-1.85294344719565e-05,0.253452736066071
"bivt",5e-05,1e+05,"0.01",TRUE,4.09170431179767e-05,-2.48632722092059e-05,0.253452736066071
"bivt",5e-05,1e+05,"0.05",TRUE,3.25339297137764e-05,-2.13883806236009e-05,0.265834211451517
"bivt",5e-05,1e+05,"0.1",TRUE,2.69396866942083e-05,-1.86300260637887e-05,0.265834211451517
"bivt",5e-05,1e+05,"0.01",TRUE,4.28491864416754e-05,-2.54227283380383e-05,0.265834211451517
"bivt",5e-05,1e+05,"0.05",TRUE,3.10681146776038e-05,-2.09443570878831e-05,0.257768117213427
"bivt",5e-05,1e+05,"0.1",TRUE,2.60151181773235e-05,-1.82870318926135e-05,0.257768117213427
"bivt",5e-05,1e+05,"0.01",TRUE,3.91143966449669e-05,-2.52649014788461e-05,0.257768117213427
"bivt",5e-05,1e+05,"0.05",TRUE,3.13767320673363e-05,-2.14100598301388e-05,0.24421528966413
"bivt",5e-05,1e+05,"0.1",TRUE,2.75689323940168e-05,-1.86836541637871e-05,0.24421528966413
"bivt",5e-05,1e+05,"0.01",TRUE,4.23681991531997e-05,-2.59792882056334e-05,0.24421528966413
"bivt",5e-05,1e+05,"0.05",TRUE,3.27543188740537e-05,-2.17894063993864e-05,0.261664097254725
"bivt",5e-05,1e+05,"0.1",TRUE,2.80169584408699e-05,-1.9039297888748e-05,0.261664097254725
"bivt",5e-05,1e+05,"0.01",TRUE,4.26385795884636e-05,-2.57370232701972e-05,0.261664097254725
"bivt",5e-05,1e+05,"0.05",FALSE,3.63788980273435e-05,-2.25726444232824e-05,0.226226941448435
"bivt",5e-05,1e+05,"0.1",FALSE,3.09511990696593e-05,-2.00866946461847e-05,0.226226941448435
"bivt",5e-05,1e+05,"0.01",TRUE,4.95608373109045e-05,-2.76949851142789e-05,0.226226941448435
"bivt",5e-05,1e+05,"0.05",TRUE,3.48870878490809e-05,-2.22140490214661e-05,0.289325274519086
"bivt",5e-05,1e+05,"0.1",TRUE,2.93483769298079e-05,-1.95340893416433e-05,0.289325274519086
"bivt",5e-05,1e+05,"0.01",TRUE,4.60154374388122e-05,-2.72141382289598e-05,0.289325274519086
"bivt",5e-05,1e+05,"0.05",TRUE,3.87617849448331e-05,-2.36838714182567e-05,0.240930892600505
"bivt",5e-05,1e+05,"0.1",TRUE,3.25545441497475e-05,-2.07288332591047e-05,0.240930892600505
"bivt",5e-05,1e+05,"0.01",TRUE,5.11976971632454e-05,-3.00358463871031e-05,0.240930892600505
"bivt",5e-05,1e+05,"0.05",FALSE,2.86219651015356e-05,-1.9930431147562e-05,0.295707934767182
"bivt",5e-05,1e+05,"0.1",FALSE,2.41441484258651e-05,-1.78828300050734e-05,0.295707934767182
"bivt",5e-05,1e+05,"0.01",TRUE,3.74580598277982e-05,-2.42474924986187e-05,0.295707934767182
"bivt",5e-05,1e+05,"0.05",TRUE,3.25500983298231e-05,-2.14140197472503e-05,0.243108342798625
"bivt",5e-05,1e+05,"0.1",TRUE,2.72483979886198e-05,-1.87840863669169e-05,0.243108342798625
"bivt",5e-05,1e+05,"0.01",TRUE,4.37735629488089e-05,-2.57031724888145e-05,0.243108342798625
"bivt",5e-05,1e+05,"0.05",TRUE,3.28041736714053e-05,-2.15510288498731e-05,0.272200670931995
"bivt",5e-05,1e+05,"0.1",TRUE,2.72528649194633e-05,-1.9330964125858e-05,0.272200670931995
"bivt",5e-05,1e+05,"0.01",TRUE,4.41263596689117e-05,-2.62538635121115e-05,0.272200670931995
"bivt",5e-05,1e+05,"0.05",TRUE,3.37823624065963e-05,-2.24951228885089e-05,0.266043744388102
"bivt",5e-05,1e+05,"0.1",TRUE,2.91467120024117e-05,-1.97950763065653e-05,0.266043744388102
"bivt",5e-05,1e+05,"0.01",TRUE,4.5939500762386e-05,-2.75631660263889e-05,0.266043744388102
"bivt",5e-05,1e+05,"0.05",TRUE,3.42336461786444e-05,-2.22697422711964e-05,0.251008957630944
"bivt",5e-05,1e+05,"0.1",TRUE,2.87242501926705e-05,-1.94937153719544e-05,0.251008957630944
"bivt",5e-05,1e+05,"0.01",TRUE,4.53785861020123e-05,-2.70280865932099e-05,0.251008957630944
"bivt",5e-05,1e+05,"0.05",TRUE,3.61664796162075e-05,-2.32189407176143e-05,0.260666588605597
"bivt",5e-05,1e+05,"0.1",TRUE,3.0583666070902e-05,-2.0246513220428e-05,0.260666588605597
"bivt",5e-05,1e+05,"0.01",TRUE,4.87023412238854e-05,-2.76602374243455e-05,0.260666588605597
"bivt",5e-05,1e+05,"0.05",TRUE,3.4434795595735e-05,-2.26510661085155e-05,0.237408950169683
"bivt",5e-05,1e+05,"0.1",TRUE,2.88999955290972e-05,-1.9835493067939e-05,0.237408950169683
"bivt",5e-05,1e+05,"0.01",TRUE,4.54034398107568e-05,-2.72185748090962e-05,0.237408950169683
"bivt",5e-05,1e+05,"0.05",TRUE,3.26500594294472e-05,-2.17449720456313e-05,0.245982151503632
"bivt",5e-05,1e+05,"0.1",TRUE,2.81345823801272e-05,-1.91372266886425e-05,0.245982151503632
"bivt",5e-05,1e+05,"0.01",TRUE,4.38518090096628e-05,-2.61402354685811e-05,0.245982151503632
"bivt",5e-05,1e+05,"0.05",TRUE,3.3758376334251e-05,-2.21344702247163e-05,0.247860327795782
"bivt",5e-05,1e+05,"0.1",TRUE,2.82526806109023e-05,-1.94785308854804e-05,0.247860327795782
"bivt",5e-05,1e+05,"0.01",TRUE,4.23536328458528e-05,-2.66182700111787e-05,0.247860327795782
"bivt",5e-05,1e+05,"0.05",TRUE,3.28513361564615e-05,-2.13364576281402e-05,0.255419415443281
"bivt",5e-05,1e+05,"0.1",TRUE,2.7525104561189e-05,-1.91165948151429e-05,0.255419415443281
"bivt",5e-05,1e+05,"0.01",TRUE,4.26220114324635e-05,-2.55353095439516e-05,0.255419415443281
"bivt",5e-05,1e+05,"0.05",TRUE,3.50287323408803e-05,-2.24554542104294e-05,0.269924907419014
"bivt",5e-05,1e+05,"0.1",TRUE,2.91208298852215e-05,-1.99172218119899e-05,0.269924907419014
"bivt",5e-05,1e+05,"0.01",TRUE,4.56916848009961e-05,-2.73312456646611e-05,0.269924907419014
"bivt",5e-05,1e+05,"0.05",TRUE,2.97774938839073e-05,-2.0371894186393e-05,0.251625825908495
"bivt",5e-05,1e+05,"0.1",TRUE,2.5184153808448e-05,-1.78790890238947e-05,0.251625825908495
