"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","beta_frac_pos","beta_frac_neg","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac"
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00721053856022605,-0.00374497528899793,0.445584566363209,-0.283694905403472,0.0232929922807543,0.036585069618929,0.606307778357255,-0.431230863507631,-0.264765646976744,0.0022,0.8908
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0125174707802619,-0.00448026447897227,0.445584566363209,-0.283694905403472,0.0232929922807543,0.036585069618929,0.606307778357255,-0.431230863507631,-0.264765646976744,0.0022,0.8908
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00792800488079367,-0.00438456347065233,0.036585069618929,0.0232929922807543,0.0232929922807543,0.197308281612975,0.445584566363209,-1.04664564777662,-0.543094081448875,0.0067,0.9974
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.007207562340145,-0.0039897803080861,0.036585069618929,0.0232929922807543,0.0232929922807543,0.197308281612975,0.445584566363209,-1.04664564777662,-0.543094081448875,0.0067,0.9974
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0102079461772822,-0.00450994872712642,0.036585069618929,0.0232929922807543,0.0232929922807543,0.197308281612975,0.445584566363209,-1.04664564777662,-0.543094081448875,0.0067,0.9974
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00966016142748357,-0.00437773157003443,0.445584566363209,-0.181365606175397,-0.283694905403472,0,1.08847741433939,-0.320545940232797,-0.152920165855658,0.0011,0.7614
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00864819824178058,-0.00388696060511222,0.445584566363209,-0.181365606175397,-0.283694905403472,0,1.08847741433939,-0.320545940232797,-0.152920165855658,0.0011,0.7614
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0112494401133432,-0.00447881105555452,0.445584566363209,-0.181365606175397,-0.283694905403472,0,1.08847741433939,-0.320545940232797,-0.152920165855658,0.0011,0.7614
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00740048607666511,-0.00420489054133424,0.036585069618929,0.0232929922807543,0.0232929922807543,0.518754705601067,0.606307778357255,-0.0596723305610202,-0.116154314523662,0.0014,0.7848
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00657430382133647,-0.00347387759695326,0.036585069618929,0.0232929922807543,0.0232929922807543,0.518754705601067,0.606307778357255,-0.0596723305610202,-0.116154314523662,0.0014,0.7848
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0107497598853981,-0.00449372690465381,0.036585069618929,0.0232929922807543,0.0232929922807543,0.518754705601067,0.606307778357255,-0.0596723305610202,-0.116154314523662,0.0014,0.7848
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00907857792145158,-0.00375796116347849,0.197308281612975,0.0232929922807543,0.12562229150883,0.358031493607021,0.445584566363209,-0.558730409922368,-0.337749804632513,0.0021,0.8176
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00836321700475416,-0.00336301590675382,0.197308281612975,0.0232929922807543,0.12562229150883,0.358031493607021,0.445584566363209,-0.558730409922368,-0.337749804632513,0.0021,0.8176
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0107642372755328,-0.00450041528917215,0.197308281612975,0.0232929922807543,0.12562229150883,0.358031493607021,0.445584566363209,-0.558730409922368,-0.337749804632513,0.0021,0.8176
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00991638363361105,-0.00443199981491938,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.197308281612975,0.445584566363209,-0.577868596275119,-0.285953125730008,0.0031,0.9664
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00915958851218397,-0.0041551107000235,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.197308281612975,0.445584566363209,-0.577868596275119,-0.285953125730008,0.0031,0.9664
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0113016320071993,-0.00451631722633678,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.197308281612975,0.445584566363209,-0.577868596275119,-0.285953125730008,0.0031,0.9664
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00866143243629718,-0.0044165796408255,0.284861354369163,-0.0790363069473212,-0.181365606175397,0,0.927754202345347,-0.610491843471079,-0.59660293317557,0.0042,0.979
"t4copula_beta23beta27margs",0.005,1000,"0.1",FALSE,0.00762514292518561,-0.00371992569053807,0.284861354369163,-0.0790363069473212,-0.181365606175397,0,0.927754202345347,-0.610491843471079,-0.59660293317557,0.0042,0.979
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.010198611682215,-0.00449568796141275,0.284861354369163,-0.0790363069473212,-0.181365606175397,0,0.927754202345347,-0.610491843471079,-0.59660293317557,0.0042,0.979
