"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_max","xi_hat"
"bivt",0.005,1000,"0.05",TRUE,0.0184806147246955,-0.00397103849802749,0.00428519292802183,-0.0023979379015975,0.927754202345347,0.324727491977759
"bivt",0.005,1000,"0.1",TRUE,0.0163565812178361,-0.00389190959335084,0.0034452634317966,-0.0021978348624143,0.927754202345347,0.324727491977759
"bivt",0.005,1000,"0.01",TRUE,0.0207503449617644,-0.00411786262370096,0.00518273685490991,-0.00276923021118696,0.927754202345347,0.324727491977759
"bivt",0.005,1000,"0.05",TRUE,0.00710266656937978,-0.00285304590927334,0.00346038188229701,-0.00192875926154104,0.358031493607021,0.389154865123093
"bivt",0.005,1000,"0.1",TRUE,0.00664293165637834,-0.00273919504952228,0.00313900370449465,-0.00176589439168363,0.358031493607021,0.389154865123093
"bivt",0.005,1000,"0.01",TRUE,0.00855908787107275,-0.00302629662076587,0.0044784947356255,-0.00217659625321269,0.358031493607021,0.389154865123093
"bivt",0.005,1000,"0.05",TRUE,0.0108183023553345,-0.00342860405331922,0.00362668122185067,-0.00211861194759538,0.606307778357255,0.3383035286298
"bivt",0.005,1000,"0.1",TRUE,0.00995660844588971,-0.00333128069767418,0.00315674718590882,-0.00194015510814134,0.606307778357255,0.3383035286298
"bivt",0.005,1000,"0.01",TRUE,0.0128859572071784,-0.00358633983096897,0.00475429902071355,-0.00240784394295388,0.606307778357255,0.3383035286298
"bivt",0.005,1000,"0.05",TRUE,0.0368966709421773,-0.00437676613847776,0.00616557747380416,-0.00266143541814291,1.3223707655713,0.265768908888813
"bivt",0.005,1000,"0.1",TRUE,0.0333639072654577,-0.00434601978460591,0.00522408628507716,-0.00254606566912071,1.3223707655713,0.265768908888813
"bivt",0.005,1000,"0.01",TRUE,0.0452652066730623,-0.00448649483060264,0.00839581515007329,-0.00307317112260219,1.3223707655713,0.265768908888813
"bivt",0.005,1000,"0.05",TRUE,0.116838629271796,-0.00476823418620575,0.00953719638611401,-0.00305753266897274,2.12598682554153,0.270593850679829
"bivt",0.005,1000,"0.1",TRUE,0.106414749912741,-0.00474513610088107,0.00829346948067006,-0.00286394382419037,2.12598682554153,0.270593850679829
"bivt",0.005,1000,"0.01",TRUE,0.13252225680226,-0.00481711048982317,0.0114084910224678,-0.00346717299290114,2.12598682554153,0.270593850679829
"bivt",0.005,1000,"0.05",TRUE,0.0524903945488333,-0.00454385908622793,0.00804655226954433,-0.00298998842293085,1.48309397756534,0.269867282625345
"bivt",0.005,1000,"0.1",TRUE,0.0493052727695818,-0.00448565093783946,0.00732373834377502,-0.00273349081745837,1.48309397756534,0.269867282625345
"bivt",0.005,1000,"0.01",TRUE,0.0674526989884952,-0.00460250836441869,0.0114420149112048,-0.00324842989264099,1.48309397756534,0.269867282625345
"bivt",0.005,1000,"0.05",TRUE,0.0202684575595228,-0.00383320770584183,0.00590646520578605,-0.00229673720958896,0.840201129589159,0.290362277054891
"bivt",0.005,1000,"0.1",TRUE,0.0188311991152638,-0.00375838835729012,0.00528611039476887,-0.00212339328029214,0.840201129589159,0.290362277054891
"bivt",0.005,1000,"0.01",TRUE,0.0219561280994691,-0.00395084934257718,0.00663490381266956,-0.00256929322558422,0.840201129589159,0.290362277054891
"bivt",0.005,1000,"0.05",TRUE,0.0488502529343939,-0.00445772812224593,0.00722047865822154,-0.00261044729973651,1.48309397756534,0.223843579868461
"bivt",0.005,1000,"0.1",TRUE,0.0404557379255092,-0.00441374253704877,0.00531547383610536,-0.00241662224962355,1.48309397756534,0.223843579868461
"bivt",0.005,1000,"0.01",TRUE,0.0677274773262966,-0.00455914758562583,0.0115043715879122,-0.00305735808843987,1.48309397756534,0.223843579868461
"bivt",0.005,1000,"0.05",TRUE,0.00862234184662646,-0.00295709376570576,0.00452271249422357,-0.00207760083053631,0.358031493607021,0.315636723127523
"bivt",0.005,1000,"0.1",TRUE,0.00762266332359389,-0.00283941967572103,0.0038238861640176,-0.00190926678902923,0.358031493607021,0.315636723127523
"bivt",0.005,1000,"0.01",TRUE,0.0095693703148333,-0.00316025327517102,0.00518473374784614,-0.00236822267688602,0.358031493607021,0.315636723127523
"bivt",0.005,1000,"0.05",TRUE,0.0100992336920644,-0.00327566553725587,0.00467030091414431,-0.00230761956143763,0.445584566363209,0.363823998694272
"bivt",0.005,1000,"0.1",TRUE,0.0091561595943429,-0.00317201500844669,0.00406630931461731,-0.00214577934873993,0.445584566363209,0.363823998694272
"bivt",0.005,1000,"0.01",TRUE,0.0125960646095498,-0.00346714559018213,0.00626939572890389,-0.00260659702782378,0.445584566363209,0.363823998694272
"bivt",0.005,1000,"0.05",TRUE,0.0234990896153137,-0.00401304828860187,0.00547454263011618,-0.00231470611535325,1.00092434158321,0.273669064461074
"bivt",0.005,1000,"0.1",TRUE,0.0225670767834978,-0.00394986623227138,0.00513199105143607,-0.00214280065379493,1.00092434158321,0.273669064461074
"bivt",0.005,1000,"0.01",TRUE,0.0269805268266175,-0.00412867916765774,0.00675410850313546,-0.00262931410358521,1.00092434158321,0.273669064461074
"bivt",0.005,1000,"0.05",TRUE,0.0111898071742421,-0.00343789278958255,0.00382928536818097,-0.00213564422628214,0.606307778357255,0.29000885882613
"bivt",0.005,1000,"0.1",TRUE,0.0104098410345764,-0.00338591055392845,0.00340392244998738,-0.00204032707017812,0.606307778357255,0.29000885882613
"bivt",0.005,1000,"0.01",TRUE,0.0127393033650554,-0.00357185626589465,0.00467431977151629,-0.00238128617344359,0.606307778357255,0.29000885882613
"bivt",0.005,1000,"0.05",TRUE,0.0192820540576618,-0.00377761994434362,0.00548071007425218,-0.00216794965415797,0.840201129589159,0.301780131959297
"bivt",0.005,1000,"0.1",TRUE,0.0172371720832646,-0.00370273722578596,0.00459809054549122,-0.00199445890714563,0.840201129589159,0.301780131959297
"bivt",0.005,1000,"0.01",TRUE,0.0225994448943858,-0.0039286663452736,0.00691257458950779,-0.00251789892730956,0.840201129589159,0.301780131959297
"bivt",0.005,1000,"0.05",TRUE,0.0245497635713909,-0.00412521594695562,0.00586070686524911,-0.00261989138789894,1.00092434158321,0.268632197719281
"bivt",0.005,1000,"0.1",TRUE,0.0211988229360786,-0.00403594989447884,0.00462910364530952,-0.00237701670410829,1.00092434158321,0.268632197719281
"bivt",0.005,1000,"0.01",TRUE,0.0274859956359029,-0.00425899305156192,0.00693988828285898,-0.00298387154696483,1.00092434158321,0.268632197719281
"bivt",0.005,1000,"0.05",TRUE,0.0179887070023295,-0.00387321627594315,0.0040906725477633,-0.00215056276075966,0.927754202345347,0.29344813603036
