"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00634155771246603,-0.00320819379652184,0.00353019565833607,-0.00198988323934059,0.518754705601067,0.284861354369163,0.25,FALSE,3.25236024055178,3.6717281326151,0.477624107049787,0.477624107049787
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00923792359677639,-0.00350457760164874,0.00570860609521466,-0.00248778856954244,0.518754705601067,0.284861354369163,0.25,FALSE,3.96601641123905,4.47740500882801,0.582427808378778,0.582427808378779
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00739169211582686,-0.00345783700487039,0.00432002119688373,-0.00195754763000677,0.679477917595113,0.284861354369163,0.25,FALSE,3.43133747217081,3.80247378384416,0.544865617685217,0.544865617685217
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00615951216552245,-0.00335159786948631,0.00339327583007909,-0.00174795402008608,0.679477917595113,0.284861354369163,0.25,FALSE,3.15860285373615,3.50023996249739,0.501557806214394,0.501557806214394
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00923905349411209,-0.00359213340861463,0.00570945591193224,-0.00222249395094926,0.679477917595113,0.284861354369163,0.25,FALSE,3.79740472665511,4.20813517669448,0.602993814735661,0.602993814735661
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00677773454766815,-0.00292141722131374,0.00385825233628413,-0.00202656515305374,0.358031493607021,0.284861354369163,0.25,FALSE,2.73291432526335,2.98042639873233,0.438184116591852,0.438184116591852
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0059532797207374,-0.00284248730788119,0.00323816458789232,-0.00191365506957122,0.358031493607021,0.284861354369163,0.25,FALSE,2.56870680488966,2.8013470825357,0.411855765722034,0.411855765722034
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00841091952546518,-0.00310223978248135,0.00508660101289946,-0.0022852337564902,0.358031493607021,0.284861354369163,0.25,FALSE,3.07248429376095,3.35075022812256,0.492629353053081,0.492629353053081
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0141385079894963,-0.00376593872174801,0.00543739105363275,-0.00214088621317767,0.840201129589159,0.606307778357255,0.25,FALSE,4.44883728020231,4.99270448713073,0.703824760968778,0.703824760968778
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0109868122092078,-0.00372225350467643,0.00371857988198817,-0.00203967486442959,0.840201129589159,0.606307778357255,0.25,FALSE,4.1632536398293,4.67220844896666,0.658644228447034,0.658644228447034
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0157139499630633,-0.00388592220317908,0.00629657526848643,-0.00241886789204247,0.840201129589159,0.606307778357255,0.25,FALSE,4.76960337578312,5.35268401073625,0.754571305814037,0.754571305814037
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00974062270497499,-0.00373663000325513,0.00444062858593235,-0.00250756369273941,0.679477917595113,0.445584566363209,0.25,FALSE,4.30331128845453,4.85254744379769,0.647300647784463,0.647300647784464
