"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat","xi_marg_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00761575989696369,-0.00280196315431249,0.2125,0.25,FALSE,1.50381359007312,1.85775437266996,0.36969070271258,0.434659975165219
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00642613531656441,-0.00265705002720535,0.2125,0.25,FALSE,1.36738708412731,1.68962084901271,0.336142204280367,0.395321687355741
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0101611548134352,-0.00312458015928462,0.2125,0.25,FALSE,1.79831736133249,2.22252758616949,0.442071560261889,0.520006256912222
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00731119263187739,-0.00294314266856858,0.2125,0.25,FALSE,1.45368290862276,1.75891047073601,0.38234615890771,0.450349656519327
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00548140237106577,-0.00270767244695973,0.2125,0.25,FALSE,1.23978781075778,1.50055694831197,0.326074947220481,0.384201463510686
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0111745593151244,-0.00330231975999706,0.2125,0.25,FALSE,1.82199965550467,2.20424643888916,0.47923286220571,0.564372905482972
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00706707077434969,-0.00273000826166781,0.2125,0.25,FALSE,1.35902424900852,1.68336244512339,0.353754590377762,0.415940345887551
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00587690069386629,-0.00255796199003431,0.2125,0.25,FALSE,1.21782927390654,1.50873299307549,0.317001803620854,0.372791508778949
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.00970027608031407,-0.00320823221494916,0.2125,0.25,FALSE,1.72446243592363,2.14008582330397,0.448882357098017,0.528795265719766
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.0111834457989784,-0.00316206340786881,0.2125,0.25,FALSE,1.79971538175356,2.2198877199939,0.4582584915687,0.53873391804539
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00879533517604104,-0.00296389404886541,0.2125,0.25,FALSE,1.58937469789137,1.96103638188775,0.40470053644382,0.475914920663073
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0173839539181127,-0.00355803666466694,0.2125,0.25,FALSE,2.26096543058464,2.79010375334695,0.575706682981256,0.677118335946224
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00802957144760847,-0.00304635217688593,0.2125,0.25,FALSE,1.57239019357735,1.98711346596406,0.405543597813598,0.477762574050857
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00633777048980563,-0.00286363225377979,0.2125,0.25,FALSE,1.38824550444349,1.75500496108232,0.358050202553236,0.421956649706557
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0100562930947281,-0.00328291799921908,0.2125,0.25,FALSE,1.79994436516784,2.27583879234751,0.464233830209526,0.547180998788815
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00940993073018363,-0.0029612290965437,0.2125,0.25,FALSE,1.57078898145987,1.99594835632603,0.411799872278624,0.483914625134354
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00821154346940535,-0.00280281705875646,0.2125,0.25,FALSE,1.44111085543724,1.8308228813237,0.377810337416466,0.443879837438099
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.013027522907432,-0.0032797663502835,0.2125,0.25,FALSE,1.88234379377395,2.39227685078297,0.493471149277234,0.580004447216177
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00974993559572979,-0.00295650603128852,0.2125,0.25,FALSE,1.69387615002033,2.06744945838746,0.415154831503948,0.487652615381797
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00830280036928718,-0.0028257274636416,0.2125,0.25,FALSE,1.55721232267154,1.90124946042939,0.381658555187836,0.448451193278084
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0118175206073028,-0.00319637057404477,0.2125,0.25,FALSE,1.91589633350252,2.33994089239622,0.469567828912122,0.55192694601152
