"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000125422812706874,-6.45514997378111e-05,8.3537574999339e-05,-4.83770468288984e-05,0.375885456115614,0.205558391442745,0.29882608273788,FALSE,12.858732847578,13.9081251581796,0.578942212271838,0.578942212271838
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000108644660294161,-6.11629480972746e-05,6.98769282803096e-05,-4.34423657743134e-05,0.375885456115614,0.205558391442745,0.29882608273788,FALSE,11.6364920765817,12.5861381616422,0.523912934949019,0.523912934949019
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000155816910271822,-7.06810772857506e-05,0.000108284222840247,-5.73034299586646e-05,0.375885456115614,0.205558391442745,0.29882608273788,FALSE,15.2723965038582,16.5187662391642,0.687613244900855,0.687613244900855
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000175118283457149,-6.12231927563919e-05,7.75167900702553e-05,-4.97294708878377e-05,0.259596686603942,0.438135930466089,0.270987954043027,FALSE,10.4200567628384,11.3195400112,0.53253955628942,0.532539556289421
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000154479666420667,-5.61692164586897e-05,6.4199968658871e-05,-4.31774600167597e-05,0.259596686603942,0.438135930466089,0.270987954043027,FALSE,9.27645378131254,10.0772185919467,0.474093250456905,0.474093250456906
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000217462780309896,-6.92697532586177e-05,0.000104839071468578,-6.01610892374014e-05,0.259596686603942,0.438135930466089,0.270987954043027,FALSE,12.6314529926963,13.7218290461087,0.645557747440602,0.645557747440602
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000141490199398843,-5.40251968484787e-05,6.51472242684483e-05,-4.37646371800792e-05,0.201452301848106,0.379991545710253,0.287677466454757,FALSE,9.65206175626447,10.2448652867734,0.474528714587591,0.474528714587591
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000126651581268486,-4.91131763231768e-05,5.49995801722979e-05,-3.77563622667779e-05,0.201452301848106,0.379991545710253,0.287677466454757,FALSE,8.62943930724211,9.15943613246194,0.42425306069136,0.424253060691361
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.00017160117574417,-6.21132960995367e-05,8.5739133073951e-05,-5.36578213750773e-05,0.201452301848106,0.379991545710253,0.287677466454757,FALSE,11.6326785250891,12.3471261812567,0.571902680185248,0.571902680185248
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000156488891304194,-6.26212146058832e-05,8.59054468076871e-05,-5.15418763714242e-05,0.259596686603942,0.321847160954418,0.282287671519009,FALSE,10.9842071524617,11.9588809429978,0.553686211633103,0.553686211633103
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000134096367782866,-5.76077414796942e-05,6.96751451005973e-05,-4.5042374100394e-05,0.259596686603942,0.321847160954418,0.282287671519009,FALSE,9.67276136003899,10.531065181961,0.487579532972555,0.487579532972555
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000199431316697814,-7.01548417299431e-05,0.000117030501538961,-6.13085242359839e-05,0.259596686603942,0.321847160954418,0.282287671519009,FALSE,13.3524908514408,14.5373121763332,0.673065426824461,0.673065426824461
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000194497076169933,-6.05717997264056e-05,9.00207248672537e-05,-5.17722970903311e-05,0.201452301848106,0.438135930466089,0.255425296233335,FALSE,9.58061681332596,10.4597439261036,0.50945536665847,0.50945536665847
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000171797591822723,-5.61901801485389e-05,7.53741534110372e-05,-4.64127968900121e-05,0.201452301848106,0.438135930466089,0.255425296233335,FALSE,8.65176457078994,9.44565926000982,0.460063060399595,0.460063060399595
