"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","xi_hat"
"bivt",0.005,1000,"0.05",TRUE,0.00984753191253045,-0.00483861420662615,0.238703394017873
"bivt",0.005,1000,"0.1",TRUE,0.00848959201700962,-0.00442580429076581,0.238703394017873
"bivt",0.005,1000,"0.01",TRUE,0.0124224485515746,-0.00557100869041062,0.238703394017873
"bivt",0.005,1000,"0.05",TRUE,0.00826190413093486,-0.00472361105408888,0.246180021148316
"bivt",0.005,1000,"0.1",TRUE,0.00703106855346427,-0.00433254587754999,0.246180021148316
"bivt",0.005,1000,"0.01",TRUE,0.0112421686854832,-0.00522425371395858,0.246180021148316
"bivt",0.005,1000,"0.05",TRUE,0.00782372282322537,-0.00433435746902495,0.291512483335682
"bivt",0.005,1000,"0.1",TRUE,0.00654144535302127,-0.00393776542718684,0.291512483335682
"bivt",0.005,1000,"0.01",TRUE,0.0104542327194409,-0.00479809879561109,0.291512483335682
"bivt",0.005,1000,"0.05",TRUE,0.00603527917959936,-0.00356174399219154,0.244446212879182
"bivt",0.005,1000,"0.1",FALSE,0.00513750827019809,-0.00327216849530452,0.244446212879182
"bivt",0.005,1000,"0.01",TRUE,0.00867720965771937,-0.00409291869015202,0.244446212879182
"bivt",0.005,1000,"0.05",TRUE,0.0155996038014141,-0.00548284340861015,0.21355065311268
"bivt",0.005,1000,"0.1",TRUE,0.0122285072594602,-0.00506971432220047,0.21355065311268
"bivt",0.005,1000,"0.01",TRUE,0.0215177193204282,-0.00608081924847418,0.21355065311268
"bivt",0.005,1000,"0.05",TRUE,0.00633681838004019,-0.00414667845311608,0.262027872930709
"bivt",0.005,1000,"0.1",TRUE,0.0055600452366652,-0.00378357734071505,0.262027872930709
"bivt",0.005,1000,"0.01",TRUE,0.00827835348402552,-0.00464946389021342,0.262027872930709
"bivt",0.005,1000,"0.05",TRUE,0.00619313417832669,-0.00397860622159827,0.329164081137958
"bivt",0.005,1000,"0.1",TRUE,0.005248287919918,-0.00355846199904729,0.329164081137958
"bivt",0.005,1000,"0.01",TRUE,0.00777639381492424,-0.00455823918674244,0.329164081137958
"bivt",0.005,1000,"0.05",TRUE,0.00514897254335999,-0.00327620228198661,0.336644553735746
"bivt",0.005,1000,"0.1",TRUE,0.00428774402880459,-0.00296813804681913,0.336644553735746
"bivt",0.005,1000,"0.01",TRUE,0.00702228972301395,-0.00380783297838589,0.336644553735746
"bivt",0.005,1000,"0.05",TRUE,0.00458602925048987,-0.00331408607683103,0.306914366710733
"bivt",0.005,1000,"0.1",TRUE,0.00393374760018579,-0.00297806614013252,0.306914366710733
"bivt",0.005,1000,"0.01",TRUE,0.00566103489485164,-0.00385404470934024,0.306914366710733
"bivt",0.005,1000,"0.05",TRUE,0.00932390611785042,-0.00498867664863668,0.189853314773878
"bivt",0.005,1000,"0.1",TRUE,0.00766781713407295,-0.0045727165880469,0.189853314773878
"bivt",0.005,1000,"0.01",TRUE,0.012357726896433,-0.00555830532085078,0.189853314773878
"bivt",0.005,1000,"0.05",TRUE,0.00448435143168405,-0.00343464070931767,0.291728022667976
"bivt",0.005,1000,"0.1",TRUE,0.00384052176048078,-0.00307925432246181,0.291728022667976
"bivt",0.005,1000,"0.01",TRUE,0.00551338148772999,-0.00410561346246194,0.291728022667976
"bivt",0.005,1000,"0.05",TRUE,0.00562671521154262,-0.00402634771940763,0.327512719946516
"bivt",0.005,1000,"0.1",TRUE,0.00487657919591399,-0.00363956378889509,0.327512719946516
"bivt",0.005,1000,"0.01",TRUE,0.00715322823588544,-0.00467964722958077,0.327512719946516
"bivt",0.005,1000,"0.05",TRUE,0.00592923549878501,-0.00411845192092083,0.386667954943097
"bivt",0.005,1000,"0.1",TRUE,0.00521498635268848,-0.003764454426321,0.386667954943097
"bivt",0.005,1000,"0.01",TRUE,0.00740028400898566,-0.00470485983603191,0.386667954943097
