"dist","p","n","alpha","sim","w","g","raw_lo","raw_hi","status","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac"
"bivgauss",5e-04,10000,"0.05",2,0.0924024709910383,0.0498015746312887,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.082992220498759,0.0281107858412193,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0745919423383338,0.00604151604983753,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0671006261597174,-0.0276030430497743,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0604242589515801,-0.0622629042450669,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0544762673984501,-0.0915524095794178,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0491776233985626,-0.094579431717799,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0444567043482886,-0.118615951162931,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0402489834794247,-0.0837771241263044,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0364966101147742,-0.0965230168139613,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0331479260076667,-0.130428904388143,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.030156952292281,-0.139328284846343,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.02748300102325,-0.169908919496255,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0250896573267827,-0.187072946217505,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0229450589743014,-0.21453420333959,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.0210209542507455,-0.240504802211357,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",3,0.978979045749255,-0.639883910848815,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.977054941025699,-0.608471452245094,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.974910342673217,-0.587955412290714,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.97251699897675,-0.553039832034865,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.969843047707719,-0.51631532419254,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.966852073992333,-0.50259156647207,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.963503389885226,-0.473609411056635,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.959751016520575,-0.431914878678204,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.955543295651711,-0.387520413126158,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.950822376601437,-0.377221796636371,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.94552373260155,-0.352339222753693,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.93957574104842,-0.325018910739418,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
"bivgauss",5e-04,10000,"0.05",3,0.932899373840283,-0.272616098879618,-1.69117474687555,0.88881506061895,"covered",0.788212059816919,-0.283097399972349,-0.0954260192188813,1e-04,0.9016
