"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivgauss",5e-05,1e+05,"0.05",TRUE,4.63050072113273e-05,-3.00499151742225e-05,0.36265727459205,-0.0373499104156136,0.141747780669854,0.828174577230807,-0.0979515877618022,-0.0981417957305673,0,0,FALSE,0.538201196750491,0.627125904777496,0.112382974895909,0.150734814075919
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.01307642214023e-05,-2.71814886308146e-05,0.36265727459205,-0.0373499104156136,0.141747780669854,0.828174577230807,-0.0979515877618022,-0.0981417957305673,0,0,FALSE,0.470839355419025,0.546891360954544,0.0983155929039436,0.131909366359108
"bivgauss",5e-05,1e+05,"0.01",TRUE,5.84395516800724e-05,-3.69083944649504e-05,0.36265727459205,-0.0373499104156136,0.141747780669854,0.828174577230807,-0.0979515877618022,-0.0981417957305673,0,0,FALSE,0.715194556661086,0.831022572468547,0.149187101387851,0.200724691122505
"bivgauss",5e-05,1e+05,"0.05",TRUE,4.91321986153073e-05,-3.23299865319083e-05,0.10530091801681,0.0298117237414366,-0.0373499104156136,0.751552679141818,-0.078871397847198,-0.0549014537586644,0,0,FALSE,0.512415594007289,0.700933741528868,0.111365472712421,0.171971909206024
"bivgauss",5e-05,1e+05,"0.1",FALSE,4.27145914241102e-05,-2.86556073001991e-05,0.10530091801681,0.0298117237414366,-0.0373499104156136,0.751552679141818,-0.078871397847198,-0.0549014537586644,0,0,FALSE,0.437623878206962,0.598483014714287,0.09512464459059,0.146835942643167
"bivgauss",5e-05,1e+05,"0.01",TRUE,5.96334263613836e-05,-3.79742694134161e-05,0.10530091801681,0.0298117237414366,-0.0373499104156136,0.751552679141818,-0.078871397847198,-0.0549014537586644,0,0,FALSE,0.652017929551853,0.887628109907901,0.14173870267119,0.217776790703276
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.89210425831163e-05,-4.12081756873456e-05,0.0975118196259061,-0.0373499104156136,0.0298117237414366,0.811585583729602,0.000398764764325228,-0.128785241896898,0,0,FALSE,0.795999943885734,1.15690507632195,0.167658417149264,0.274109384562219
"bivgauss",5e-05,1e+05,"0.1",TRUE,5.15924064324521e-05,-3.73928080272285e-05,0.0975118196259061,-0.0373499104156136,0.0298117237414366,0.811585583729602,0.000398764764325228,-0.128785241896898,0,0,FALSE,0.663733988463986,0.960722506728072,0.139804138818561,0.227627192968612
"bivgauss",5e-05,1e+05,"0.01",TRUE,7.50719800147073e-05,-4.41245316119348e-05,0.0975118196259061,-0.0373499104156136,0.0298117237414366,0.811585583729602,0.000398764764325228,-0.128785241896898,0,0,FALSE,0.964733681524572,1.40214848670119,0.202725554433419,0.332215725058805
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.26609397899778e-05,-3.56171076770039e-05,0.410415253617314,0.164134992055537,-0.0149626990299302,0.847382918310831,-0.109912789062598,-0.10151347499027,0,0,FALSE,0.645410658790526,0.759388698186994,0.134419389514152,0.184154307177121
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.65821811056364e-05,-3.12940289677267e-05,0.410415253617314,0.164134992055537,-0.0149626990299302,0.847382918310831,-0.109912789062598,-0.10151347499027,0,0,FALSE,0.543407916241794,0.639100924916376,0.113236522050129,0.154984118574874
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.68740129485377e-05,-4.24681078080021e-05,0.410415253617314,0.164134992055537,-0.0149626990299302,0.847382918310831,-0.109912789062598,-0.10151347499027,0,0,FALSE,0.881021791879948,1.03566454850523,0.183493718756353,0.250986946285088
"bivgauss",5e-05,1e+05,"0.05",FALSE,5.32662230499376e-05,-3.8761728389766e-05,0.12871746128644,0.0521989351271199,0.0298117237414366,0.859263171455291,-0.102822301213133,-0.201955164168236,0,0,FALSE,0.609112789622481,0.798404870592652,0.12991745177455,0.201114722138984
"bivgauss",5e-05,1e+05,"0.1",FALSE,4.69671090965893e-05,-3.36889062879076e-05,0.12871746128644,0.0521989351271199,0.0298117237414366,0.859263171455291,-0.102822301213133,-0.201955164168236,0,0,FALSE,0.498752398013584,0.648393282369643,0.106386416775767,0.162827187391346
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.74027789402716e-05,-4.4343938404259e-05,0.12871746128644,0.0521989351271199,0.0298117237414366,0.859263171455291,-0.102822301213133,-0.201955164168236,0,0,FALSE,0.806096474491793,1.06854939454088,0.171907917847411,0.268356058758691
"bivgauss",5e-05,1e+05,"0.05",FALSE,5.33625633782882e-05,-3.76319138123794e-05,0.288057214744367,0.0969733578984868,0.00742451235575325,0.713305704625898,-0.0899593083013751,-0.0662553605956504,0,0,FALSE,0.575094656288571,0.819107575070012,0.129039040010215,0.205154711730849
"bivgauss",5e-05,1e+05,"0.1",FALSE,4.64342435403843e-05,-3.34270266376528e-05,0.288057214744367,0.0969733578984868,0.00742451235575325,0.713305704625898,-0.0899593083013751,-0.0662553605956504,0,0,FALSE,0.479898935406661,0.683578580999622,0.107529933308095,0.171209949704559
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.62772292107326e-05,-4.4360261061517e-05,0.288057214744367,0.0969733578984868,0.00742451235575325,0.713305704625898,-0.0899593083013751,-0.0662553605956504,0,0,FALSE,0.805175732658311,1.14041357749745,0.180527107335458,0.285629416533523
"bivgauss",5e-05,1e+05,"0.05",TRUE,7.47880341882467e-05,-4.34719481215527e-05,0.428283858282509,-0.0149626990299302,-0.171673178729714,0.849322760138011,0.00365104576142578,-0.12318989960917,0,0,FALSE,1.00990006177599,1.2908041735029,0.21031517666203,0.311155518774057
"bivgauss",5e-05,1e+05,"0.1",TRUE,6.66292938732959e-05,-4.00221783180989e-05,0.428283858282509,-0.0149626990299302,-0.171673178729714,0.849322760138011,0.00365104576142578,-0.12318989960917,0,0,FALSE,0.848530306764192,1.07786177991317,0.176708610865152,0.259824571519219
"bivgauss",5e-05,1e+05,"0.01",TRUE,9.30051466497476e-05,-4.41536666249323e-05,0.428283858282509,-0.0149626990299302,-0.171673178729714,0.849322760138011,0.00365104576142578,-0.12318989960917,0,0,FALSE,1.095358641635,1.39017850176655,0.228108955000631,0.335110252806089
