"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0107220855929033,-0.00449005756640044,0.197308281612975,0.12562229150883,-0.0790363069473212,0.0916391143893135,-0.644421044710213,0.0101,0.8972,FALSE,4.53883704482331,5.32924265666891,0.89374413975022,1.04571045579025
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00712935705613622,-0.00439570638081916,0.284861354369163,-0.181365606175397,0.12562229150883,0.144401526457885,-0.0440083931338225,0.0013,0.8124,FALSE,3.56110513596325,3.82175729441778,0.809965432997119,0.858106417655154
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00604330877748247,-0.00380633875756082,0.284861354369163,-0.181365606175397,0.12562229150883,0.144401526457885,-0.0440083931338225,0.0013,0.8124,FALSE,2.56905645226943,2.71241870786198,0.586024585038255,0.609170097560928
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.00976539081635374,-0.00446518738616357,0.284861354369163,-0.181365606175397,0.12562229150883,0.144401526457885,-0.0440083931338225,0.0013,0.8124,FALSE,3.92111363552168,4.22385270046617,0.897479344865678,0.945012651749382
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00686142881165203,-0.00444042519976526,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.283927906451545,0.0978770950618956,3e-04,0.613,FALSE,4.94354971322907,6.32572680510343,1.09765364059306,1.31209372616004
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00576771018972661,-0.00353389560082321,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.283927906451545,0.0978770950618956,3e-04,0.613,FALSE,2.82314337288858,3.65510458885633,0.626843810289659,0.75814842266473
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.011732803590871,-0.00448801429107668,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.283927906451545,0.0978770950618956,3e-04,0.613,FALSE,5.48661845162871,7.02252054399324,1.21823733583475,1.45662394717548
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00845297279263255,-0.00437157036655801,0.445584566363209,0.12562229150883,-0.283694905403472,0.385955682042585,0.0497986846458148,0.0014,0.7528,FALSE,3.43842248161882,4.65482856595314,0.878863229784692,1.18568104329571
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00683086082316826,-0.00430469346606039,0.445584566363209,0.12562229150883,-0.283694905403472,0.385955682042585,0.0497986846458148,0.0014,0.7528,FALSE,3.17034682459527,4.30583750625778,0.810342932193646,1.09678580732783
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.014336333478616,-0.00447373175523643,0.445584566363209,0.12562229150883,-0.283694905403472,0.385955682042585,0.0497986846458148,0.0014,0.7528,FALSE,4.00113141434364,5.36164616893687,1.02270163057559,1.36572209551735
