"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_max","xi_hat"
"bivt",0.005,1000,"0.05",TRUE,0.0107767398647374,-0.00757949765049475,0.00577211815682138,-0.00257487594257873,0.00500462170791603,0.302837703090402
"bivt",0.005,1000,"0.1",TRUE,0.010332681401169,-0.00738796366062013,0.00532805969325302,-0.0023833419527041,0.00500462170791603,0.302837703090402
"bivt",0.005,1000,"0.01",TRUE,0.0123173202646572,-0.007938519279278,0.00731269855674121,-0.00293389757136197,0.00500462170791603,0.302837703090402
"bivt",0.005,1000,"0.05",TRUE,0.00813697507801523,-0.00609903346777023,0.00473958549003967,-0.00270164387979467,0.00339738958797557,0.245034079928637
"bivt",0.005,1000,"0.1",TRUE,0.00713026795312278,-0.00594608291950207,0.00373287836514721,-0.00254869333152651,0.00339738958797557,0.245034079928637
"bivt",0.005,1000,"0.01",TRUE,0.00961049730354903,-0.00633993083417583,0.00621310771557346,-0.00294254124620027,0.00339738958797557,0.245034079928637
"bivt",0.005,1000,"0.05",TRUE,0.0054029072427886,-0.00406558244847024,0.00361274977475349,-0.00227542498043514,0.00179015746803511,0.329578300951554
"bivt",0.005,1000,"0.1",TRUE,0.00487067403974834,-0.00393956068247698,0.00308051657171323,-0.00214940321444187,0.00179015746803511,0.329578300951554
"bivt",0.005,1000,"0.01",TRUE,0.0065570648635361,-0.00432842552897291,0.00476690739550099,-0.0025382680609378,0.00179015746803511,0.329578300951554
"bivt",0.005,1000,"0.05",TRUE,0.0109988333701072,-0.00845173664704219,0.00519059560222094,-0.00264349887915593,0.00580823776788626,0.280869631808468
"bivt",0.005,1000,"0.1",TRUE,0.0103721174815359,-0.00832607897386269,0.00456387971364962,-0.00251784120597643,0.00580823776788626,0.280869631808468
"bivt",0.005,1000,"0.01",TRUE,0.0127448741711029,-0.00885660687116714,0.00693663640321667,-0.00304836910328089,0.00580823776788626,0.280869631808468
"bivt",0.005,1000,"0.05",TRUE,0.0237120609139334,-0.0140174288882725,0.013885742846196,-0.0041911108205351,0.00982631806773741,0.208134018812681
"bivt",0.005,1000,"0.1",TRUE,0.019482036266651,-0.0137743952171549,0.00965571819891357,-0.00394807714941749,0.00982631806773741,0.208134018812681
"bivt",0.005,1000,"0.01",TRUE,0.0317338988548733,-0.014412638716787,0.0219075807871359,-0.00458632064904957,0.00982631806773741,0.208134018812681
"bivt",0.005,1000,"0.05",TRUE,0.00582526121274462,-0.0045287758648435,0.00359733838092858,-0.00230085303302745,0.00222792283181605,0.386606628493711
"bivt",0.005,1000,"0.1",TRUE,0.00532733983771724,-0.004411615534827,0.00309941700590119,-0.00218369270301095,0.00222792283181605,0.386606628493711
"bivt",0.005,1000,"0.01",TRUE,0.0077416563674753,-0.00476832458795589,0.00551373353565926,-0.00254040175613984,0.00222792283181605,0.386606628493711
"bivt",0.005,1000,"0.05",TRUE,0.00863438348397719,-0.00631454737330555,0.00523699389600162,-0.00291715778532998,0.00339738958797557,0.2713103805377
