"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","b_marg","B_marg1","B_marg2","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivgauss",0.005,1000,"0.05",TRUE,0.025929012560609,-0.00460576247739362,0.0122774889080942,-0.0043534240109921,0.358031493607021,0.445584566363209,0.1367056598543,-0.0790363069473212,0.0232929922807543,0.908068784477711,-0.149577943818644,-0.303679636381106,0.0138,0.7714,FALSE,2.22268218246209,2.38383419891212,0.687773810828683,0.776762343954731
"bivgauss",0.005,1000,"0.1",TRUE,0.0234552741403193,-0.00447492809514291,0.0108956152373998,-0.00413884684557995,0.358031493607021,0.445584566363209,0.1367056598543,-0.0790363069473212,0.0232929922807543,0.908068784477711,-0.149577943818644,-0.303679636381106,0.0138,0.7714,FALSE,2.06339845421328,2.201083915812,0.641126360418679,0.717213933111384
"bivgauss",0.005,1000,"0.01",TRUE,0.0296290088902176,-0.00465989319363316,0.0143443717553733,-0.00444220201760318,0.358031493607021,0.445584566363209,0.1367056598543,-0.0790363069473212,0.0232929922807543,0.908068784477711,-0.149577943818644,-0.303679636381106,0.0138,0.7714,FALSE,2.28179134554937,2.44411245058043,0.710263549560739,0.796403758645708
"bivgauss",0.005,1000,"0.05",TRUE,0.0182276457140835,-0.00467674414131159,0.00925265093130595,-0.00443319543814175,0.358031493607021,0.284861354369163,0.203538920807615,0.12562229150883,-0.0790363069473212,0.969388463052089,0.0435271543325738,-0.167836242685546,0.0063,0.8296,FALSE,2.37919181082452,2.60844516781762,0.782755843794139,0.90811315244141
"bivgauss",0.005,1000,"0.1",TRUE,0.0158213373514953,-0.00465796669310245,0.00777612276537747,-0.00440027061089135,0.358031493607021,0.284861354369163,0.203538920807615,0.12562229150883,-0.0790363069473212,0.969388463052089,0.0435271543325738,-0.167836242685546,0.0063,0.8296,FALSE,2.27363348636509,2.52012831439464,0.749985777075936,0.878740884880365
"bivgauss",0.005,1000,"0.01",TRUE,0.0255517505134599,-0.00468897115930076,0.0137467744587077,-0.00445463458421728,0.358031493607021,0.284861354369163,0.203538920807615,0.12562229150883,-0.0790363069473212,0.969388463052089,0.0435271543325738,-0.167836242685546,0.0063,0.8296,FALSE,2.58512597822381,2.82434093793206,0.842344102466169,0.957926897102001
"bivgauss",0.005,1000,"0.05",TRUE,0.0453677949036147,-0.00482732329598735,0.0107469545535272,-0.0044057523103318,0.679477917595113,0.606307778357255,0.556397217577251,-0.181365606175397,-0.283694905403472,0.800838955132524,-0.329722403364344,-0.216725262274983,0.0071,0.8616,FALSE,2.14330328252018,2.24676250981953,0.756016377609873,0.798252319882315
"bivgauss",0.005,1000,"0.1",TRUE,0.0404658132809026,-0.00479479846532995,0.00921440221561386,-0.00429382171966221,0.679477917595113,0.606307778357255,0.556397217577251,-0.181365606175397,-0.283694905403472,0.800838955132524,-0.329722403364344,-0.216725262274983,0.0071,0.8616,FALSE,2.09907333384944,2.20298416099572,0.74001511901355,0.78233546893766
"bivgauss",0.005,1000,"0.01",TRUE,0.0690384713325606,-0.00484056820046792,0.0181473393964838,-0.00445133317737728,0.679477917595113,0.606307778357255,0.556397217577251,-0.181365606175397,-0.283694905403472,0.800838955132524,-0.329722403364344,-0.216725262274983,0.0071,0.8616,FALSE,2.16506850291611,2.26645636472148,0.763212329102491,0.8054113723341
"bivgauss",0.005,1000,"0.05",TRUE,0.0295516174552888,-0.00471032163796876,0.0108097682725608,-0.00441999048521191,0.358031493607021,0.445584566363209,0.336241803572041,-0.181365606175397,-0.0790363069473212,0.847191965255237,-0.1498669538254,-0.200697691716778,0.0055,0.8266,FALSE,2.12556546387633,2.33938491725581,0.72456491974588,0.84542566701529
